Simulation,Pathway,NPV,NPV_millions,mortality
228,D,172413350.591747,172.413350591747,15.1588734858021
229,D,172413350.591747,172.413350591747,15.1588734858021
23,D,172413350.591747,172.413350591747,15.1588734858021
230,D,172413350.591747,172.413350591747,15.1588734858021
231,D,172413350.591747,172.413350591747,15.1588734858021
232,D,172413350.591747,172.413350591747,15.1588734858021
233,D,172413350.591747,172.413350591747,15.1588734858021
234,D,172413350.591747,172.413350591747,15.1588734858021
235,D,172413350.591747,172.413350591747,15.1588734858021
236,D,172413350.591747,172.413350591747,15.1588734858021
237,D,172413350.591747,172.413350591747,15.1588734858021
238,D,172413350.591747,172.413350591747,15.1588734858021
239,D,172413350.591747,172.413350591747,15.1588734858021
24,D,172413350.591747,172.413350591747,15.1588734858021
240,D,172413350.591747,172.413350591747,15.1588734858021
241,D,172413350.591747,172.413350591747,15.1588734858021
242,D,172413350.591747,172.413350591747,15.1588734858021
243,D,172413350.591747,172.413350591747,15.1588734858021
244,D,172413350.591747,172.413350591747,15.1588734858021
245,D,172413350.591747,172.413350591747,15.1588734858021
246,D,172413350.591747,172.413350591747,15.1588734858021
247,D,172413350.591747,172.413350591747,15.1588734858021
248,D,172413350.591747,172.413350591747,15.1588734858021
249,D,172413350.591747,172.413350591747,15.1588734858021
25,D,172413350.591747,172.413350591747,15.1588734858021
250,D,172413350.591747,172.413350591747,15.1588734858021
251,D,172413350.591747,172.413350591747,15.1588734858021
252,D,172413350.591747,172.413350591747,15.1588734858021
253,D,172413350.591747,172.413350591747,15.1588734858021
254,D,172413350.591747,172.413350591747,15.1588734858021
255,D,172413350.591747,172.413350591747,15.1588734858021
256,D,172413350.591747,172.413350591747,15.1588734858021
257,D,172413350.591747,172.413350591747,15.1588734858021
258,D,172413350.591747,172.413350591747,15.1588734858021
259,D,172413350.591747,172.413350591747,15.1588734858021
26,D,172413350.591747,172.413350591747,15.1588734858021
260,D,172413350.591747,172.413350591747,15.1588734858021
261,D,172413350.591747,172.413350591747,15.1588734858021
262,D,172413350.591747,172.413350591747,15.1588734858021
263,D,172413350.591747,172.413350591747,15.1588734858021
264,D,172413350.591747,172.413350591747,15.1588734858021
265,D,172413350.591747,172.413350591747,15.1588734858021
266,D,172413350.591747,172.413350591747,15.1588734858021
267,D,172413350.591747,172.413350591747,15.1588734858021
268,D,172413350.591747,172.413350591747,15.1588734858021
269,D,172413350.591747,172.413350591747,15.1588734858021
27,D,172413350.591747,172.413350591747,15.1588734858021
270,D,172413350.591747,172.413350591747,15.1588734858021
271,D,172413350.591747,172.413350591747,15.1588734858021
272,D,172413350.591747,172.413350591747,15.1588734858021
273,D,172413350.591747,172.413350591747,15.1588734858021
274,D,172413350.591747,172.413350591747,15.1588734858021
275,D,172413350.591747,172.413350591747,15.1588734858021
276,D,172413350.591747,172.413350591747,15.1588734858021
277,D,172413350.591747,172.413350591747,15.1588734858021
278,D,172413350.591747,172.413350591747,15.1588734858021
279,D,172413350.591747,172.413350591747,15.1588734858021
28,D,172413350.591747,172.413350591747,15.1588734858021
280,D,172413350.591747,172.413350591747,15.1588734858021
281,D,172413350.591747,172.413350591747,15.1588734858021
282,D,172413350.591747,172.413350591747,15.1588734858021
283,D,172413350.591747,172.413350591747,15.1588734858021
284,D,172413350.591747,172.413350591747,15.1588734858021
285,D,172413350.591747,172.413350591747,15.1588734858021
286,D,172413350.591747,172.413350591747,15.1588734858021
287,D,172413350.591747,172.413350591747,15.1588734858021
288,D,172413350.591747,172.413350591747,15.1588734858021
289,D,172413350.591747,172.413350591747,15.1588734858021
29,D,172413350.591747,172.413350591747,15.1588734858021
290,D,172413350.591747,172.413350591747,15.1588734858021
291,D,172413350.591747,172.413350591747,15.1588734858021
292,D,172413350.591747,172.413350591747,15.1588734858021
293,D,172413350.591747,172.413350591747,15.1588734858021
294,D,172413350.591747,172.413350591747,15.1588734858021
295,D,172413350.591747,172.413350591747,15.1588734858021
296,D,172413350.591747,172.413350591747,15.1588734858021
297,D,172413350.591747,172.413350591747,15.1588734858021
298,D,172413350.591747,172.413350591747,15.1588734858021
299,D,172413350.591747,172.413350591747,15.1588734858021
3,D,172413350.591747,172.413350591747,15.1588734858021
30,D,172413350.591747,172.413350591747,15.1588734858021
300,D,172413350.591747,172.413350591747,15.1588734858021
301,D,172413350.591747,172.413350591747,15.1588734858021
302,D,172413350.591747,172.413350591747,15.1588734858021
303,D,172413350.591747,172.413350591747,15.1588734858021
304,D,172413350.591747,172.413350591747,15.1588734858021
305,D,172413350.591747,172.413350591747,15.1588734858021
306,D,172413350.591747,172.413350591747,15.1588734858021
307,D,172413350.591747,172.413350591747,15.1588734858021
308,D,172413350.591747,172.413350591747,15.1588734858021
309,D,172413350.591747,172.413350591747,15.1588734858021
31,D,172413350.591747,172.413350591747,15.1588734858021
310,D,172413350.591747,172.413350591747,15.1588734858021
311,D,172413350.591747,172.413350591747,15.1588734858021
312,D,172413350.591747,172.413350591747,15.1588734858021
313,D,172413350.591747,172.413350591747,15.1588734858021
314,D,172413350.591747,172.413350591747,15.1588734858021
