Year,Simulation,Pathway,total_NOx_USD,total_SO2_USD,total_PM2.5_USD,total_PM10_USD,total_CO_USD,total_VOC_USD,total_air_emission_USD
2042,1,B1,18979.4102503034,13810.253829718,12598353.1286268,742.838394365205,6089199.21903246,275394.517820186,18996479.3679538
2043,1,B1,19000.7252831544,13710.028900668,12451024.4889366,722.250862760509,5977450.00443923,271734.282398906,18733641.7808214
2044,1,B1,17834.9008584672,12666.9161943654,11873047.7567496,631.129665702667,5691505.69726626,258577.9917196,17854264.392454
2045,1,B1,15957.9905307817,11659.9148135824,11153143.0953324,628.585838009356,5337875.95769305,242373.381344013,16761638.9255519
2046,1,B1,13946.3054113937,9809.09725161631,10071265.3228871,484.956028082931,4833208.0965768,218059.656335881,15146773.4344909
2031,1,B2,53672.7255153369,41170.3421590783,26704222.6196978,2282.22263161848,12430074.0925343,587431.665939601,39818853.6684777
2032,1,B2,51849.7973023549,39437.2435018052,26179181.4379026,2078.36789006155,12211374.9118533,576059.802504903,39059981.560955
2033,1,B2,49351.9614680191,37689.4946804134,25350492.4857409,1981.96424100714,11838070.1825146,557955.157254036,37835541.2458989
2034,1,B2,45946.8481984941,35021.517237261,24474317.4508538,1798.25543767894,11465632.0954079,538866.28321045,36561582.4503456
2035,1,B2,43112.3069741034,32925.3059499152,23188135.6831191,1720.38136637736,10899757.2023412,510596.647607073,34676247.5273577
2036,1,B2,41610.4365110827,31793.2108822639,22900985.5797813,1570.91242586115,10764984.3408945,504254.377391413,34245198.8578864
2037,1,B2,39774.0912577467,30279.271264994,21692729.8394737,1525.30184212199,10226478.2294162,477657.350869504,32468444.0841243
2038,1,B2,36828.4217646829,27753.6338926665,20846513.4799868,1327.09429146879,9857095.60945331,459140.817314179,31228659.0567031
2039,1,B2,35215.1626409579,26978.1577836052,20080493.7091846,1277.41823570778,9511096.96909265,442180.733125806,30097242.1500633
2040,1,B2,33740.2710874955,25564.7136116199,19532870.6309442,1125.17401039794,9254178.25752748,429915.947100503,29277394.9942817
2041,1,B2,29580.2201999754,22427.5846971562,18006060.3296696,1042.53415982651,8567393.19482425,396227.409519718,27022731.2730705
2042,1,B2,27182.7336357534,20323.0834740402,17064429.2360229,927.442892744491,8128014.33722137,375283.094398375,25616159.9276451
2043,1,B2,26395.4032108841,19920.2049860142,16524920.2643235,814.651361624301,7889859.76084701,363303.039120401,24825213.3238494
2044,1,B2,23206.5526550562,17509.8935766668,15424895.5851332,715.232469902648,7368929.75532416,338648.54285612,23173905.5620151
2045,1,B2,21868.3688686784,16489.7181703433,14662479.3777504,727.455105542224,7014402.53051324,321691.078837743,22037658.5292459
2046,1,B2,18694.7954768845,13381.0913224807,13093913.0818386,593.598758872966,6305342.38995576,286821.115239202,19718746.0725918
2031,1,B3,44631.9647977947,31820.0993207729,22373263.6202995,1944.97504258153,10549073.14023,492096.560401098,33492830.3600918
2032,1,B3,44829.215392018,31583.4224137907,22313284.7871589,1780.51044499732,10542328.0957547,491054.199128619,33424860.230293
2033,1,B3,43775.2174390386,31097.029943291,21937078.2679569,1731.30301697678,10359586.2531184,482716.611216185,32855984.6826909
2034,1,B3,41988.985759975,29801.8633868679,21517457.4396136,1673.0913614272,10192837.0369026,473693.734517767,32257452.1515422
2035,1,B3,41591.1027550422,29734.720769408,20956133.0678923,1613.23536868279,9945006.60315176,461267.867015822,31435346.596953
2036,1,B3,32254.2951571424,22894.7386620968,17982324.7536395,1281.11822543774,8627451.85769222,395795.271116725,27062002.0344931
2037,1,B3,30694.5628856618,22100.887418235,17325569.3398812,1344.90218311245,8324589.72824592,381258.615515207,26085558.0361293
2038,1,B3,29645.8710756119,21214.2309468283,16954501.0217318,1183.70825283979,8155251.67645005,373035.433078524,25534831.9415357
2039,1,B3,29757.8285182787,21384.7790793757,16678155.1831157,1165.41276930081,8032365.03570918,366921.724956409,25129749.9641482
2040,1,B3,29376.0338294204,21149.9935501121,16523228.6107769,1087.90005098097,7923463.62881769,363063.198180388,24861369.3652055
2041,1,B3,20538.7923951574,14913.6543588838,13218902.498099,816.928433864916,6375334.65773074,289297.288279605,19919803.8192972
2042,1,B3,18976.9813262174,13814.2073850952,12479105.6270987,753.883757351857,6064379.06364411,273086.344044007,18850116.1072555
2043,1,B3,19635.8024766068,14005.0680743234,12493456.7819263,766.420492482214,6013489.20242883,272890.655159508,18814243.9305581
2044,1,B3,18169.2263265032,12929.7327173088,11984585.5995354,654.852372185592,5758800.22903576,261260.871824636,18036400.5118118
2045,1,B3,16414.3508329612,11860.9754849764,11229998.5587313,655.870710130761,5395406.50117859,244329.006300171,16898665.2632382
2046,1,B3,11893.7937851632,8364.50239390045,8805485.06960225,421.330734681699,4185165.83023761,189245.911382978,13200576.4381366
2031,1,C1,95871.8513992495,73834.6887615198,32346083.4790594,3413.016202405,14779247.5694746,708442.462773007,48006893.0676702
2032,1,C1,75737.438274159,56654.5675097097,28145173.6965154,3186.98243684368,12963759.8372692,617062.957981502,41861575.4799868
2033,1,C1,55716.4871187676,41990.1969587253,23346741.9457991,2765.23803792865,10887553.8230402,512268.240390338,34847035.9313451
2034,1,C1,39017.8071629625,30330.0666551612,18604083.0067609,2311.91253873825,8838196.75660004,408534.940973129,27922474.4906909
2035,1,C1,27491.314203877,21699.1335587417,14406084.3875506,1780.20170885072,6958396.67529705,315988.047230301,21731439.7595494
2036,1,C1,20078.4653877963,16055.3088857326,11297886.1509589,1301.3313465538,5427161.81409209,245908.318458313,17008391.3891294
2037,1,C1,14665.1876522456,11506.1260085707,8916126.85957346,1041.17480247386,4174012.56887252,191467.421189854,13308819.3380991
2038,1,C1,10824.479547839,8553.72603411722,7428029.64368317,801.310206188946,3343884.33756901,156903.334807338,10948996.8318477
2039,1,C1,8483.62129082507,6856.77482906203,6328261.6870139,644.940300306089,2729569.90821185,131309.43854588,9205126.37019183
2040,1,C1,6634.92746513252,5295.51434346814,5527014.84049617,451.643004479594,2278476.29276089,112516.645812174,7930389.86388231
2041,1,C1,5205.67713302307,4248.08153253982,4969870.86774351,369.381590284979,1964639.5886,99533.5666690572,7043867.16326841
2042,1,C1,4109.35642171262,3388.99674537237,4463778.16406937,258.639084578497,1715011.30352586,88061.1004500427,6274607.56029693
2043,1,C1,3248.58811460255,2701.94290745723,4056408.47316038,159.857979917148,1512280.81100355,78796.4041574999,5653596.0773234
2044,1,C1,2891.4942150721,2429.85844958517,3799176.6356464,104.126364573921,1373333.67192149,72778.577456872,5250714.36405399
2045,1,C1,2784.42000224004,2331.33547867776,3632732.0512289,62.4243996639306,1274591.97690683,68832.5853634192,4981334.79337973
2046,1,C1,2473.73347692634,2054.42660817266,3507686.45481241,26.4458198677994,1191729.31488569,65763.1292464243,4769733.50484949
2031,1,C2,61125.4045614994,45363.4890541145,27686444.0383123,2427.05453856896,12851486.0892969,608680.162069346,41255526.2378327
2032,1,C2,56495.521190704,41609.061558031,26450032.3549582,2194.86411438921,12336844.3673004,581878.380387338,39469054.549509
2033,1,C2,51271.7445979152,37580.223842254,24987471.9055937,2024.48202734842,11691321.2075036,549894.008760699,37319563.5723255
2034,1,C2,45661.6099474156,33300.5306060961,23551611.6960504,1834.58365669982,11081892.4273412,518590.294520014,35232891.1421218
2035,1,C2,41398.2145534054,30488.8667968761,21679820.8655754,1700.16673758481,10277292.8269128,477608.444281778,32508309.3848579
2036,1,C2,38100.5561226057,27784.8903492812,20860663.6307578,1512.36011376583,9912391.24715574,459606.823022027,31300059.5075212
2037,1,C2,34294.4575910531,25128.3521898117,19113858.9743607,1489.69538551825,9122828.56937289,421064.67113117,28718664.7200311
2038,1,C2,30134.5562245367,21921.0651119646,17846218.1651645,1245.67265494757,8564931.51050398,393154.218511575,26857605.1881715
2039,1,C2,28100.5830417716,20765.4992918756,16704648.3520079,1152.29654735015,8039323.05218816,367753.915859638,25161743.6989367
2040,1,C2,25827.8560439202,18899.5130598132,15767216.8509519,1056.37191046751,7611320.68257845,346944.99872289,23771266.2732675
2041,1,C2,21078.5643787321,15538.6745061059,13956079.9225148,864.316254335287,6764076.8892243,306521.697679137,21064160.0645574
2042,1,C2,18591.7830047114,13768.038499681,12844066.2354237,782.322083409983,6249166.43304935,281706.004640233,19408080.8167011
2043,1,C2,16917.9064251452,12439.0108046187,11951181.7443377,685.136038193955,5798018.70395071,261483.264570555,18040725.766127
2044,1,C2,15170.0907985518,11036.5863218132,11001838.0608293,580.796834586411,5334890.29250965,239940.87219833,16603456.6994922
2045,1,C2,13633.6427792622,10191.1263345104,10303930.6705506,589.59033063024,4988562.17345712,224217.059290967,15541124.2627431
2046,1,C2,12377.9109746472,8786.76972345615,9475473.72322103,460.995229043356,4590497.08383244,205489.581093773,14293086.0640744
2031,1,C3,44201.3939279183,31257.9485858572,21550178.0383753,1891.95765034417,10185778.316434,473771.108866048,32287078.7638395
2032,1,C3,41975.8835808949,29396.1246833043,20640236.4785237,1692.97506420401,9805861.57933773,454068.658945367,30973231.7001352
2033,1,C3,37710.1760413172,26651.5630482292,19435206.3901121,1557.65244454502,9263378.47735592,427562.285381306,29192066.5443834
2034,1,C3,34392.9629722505,24335.3965562588,18253770.4648416,1450.71827832957,8760978.32047756,401742.96374855,27476670.8268746
2035,1,C3,30679.5400713997,22120.4781664666,17063572.9609647,1385.62022450384,8238635.90080704,375462.153916024,25731856.6541501
2036,1,C3,29395.2745601722,20742.9531921018,16465727.6462714,1216.03272880904,7941063.20039771,361944.409593007,24820089.5167432
2037,1,C3,26148.132099241,18886.8150109328,15263580.4957664,1181.09626190821,7368854.6961658,335058.118677028,23013709.3539814
2038,1,C3,25810.6390777883,18499.4681302034,14967924.7454644,1078.75536584638,7230176.25160395,328446.847909605,22571936.7075518
2039,1,C3,25559.4467936821,18395.2951264048,14793193.4232196,1046.9345876041,7148502.1591742,324590.267966271,22311287.5268678
2040,1,C3,25652.2694003969,18312.5211908557,14615885.0753229,994.586008367985,7064846.89487078,320560.651591741,22046251.9983851
2041,1,C3,16090.541272319,11780.2133930961,10888211.7434132,628.756480841824,5270157.3700767,236679.871041848,16423548.495678
2042,1,C3,15187.0802495641,11151.9580085716,10447303.0856462,656.232209008032,5057073.8576998,226782.01596591,15758154.2297791
2043,1,C3,14917.3930673215,10910.6560586813,10432769.2183925,608.024172982656,4987020.51416115,225872.3409709,15672098.1468236
2044,1,C3,14118.2843370202,10171.578610019,9961991.12188811,540.190901224521,4765212.78796587,215211.891999128,14967245.8557014
2045,1,C3,13062.0561207382,9562.90144253452,9413485.20776361,544.461912888178,4456108.92279835,202485.437843821,14095248.9878819
2046,1,C3,11930.9545620201,8360.99730165283,8686884.85687331,413.669825789547,4112894.47770064,186128.985701584,13006613.941965
2031,10,B1,41445.7489886648,28969.723445189,21112925.5602169,1820.42027839434,10001360.1024365,464387.584524656,31650909.1398903
2032,10,B1,41053.0800451624,28781.0748685143,20870745.2898712,1694.845486341,9899659.92718415,459192.970372639,31301127.187828
2033,10,B1,39274.7471153796,27799.670461215,20237972.3453126,1657.2934231363,9618103.86150949,445238.812346076,30370046.7301679
2034,10,B1,38408.0498186296,26925.3855363355,20036061.7210596,1458.61206765129,9540224.54912617,440992.7156198,30084071.0332282
2035,10,B1,37316.5862673101,26244.8852299325,19644737.2567234,1446.16624659502,9351473.01899193,432255.903547055,29493473.8170062
2036,10,B1,37099.0886435672,26157.5989582371,19583758.6398443,1385.47703127085,9324267.31889838,430941.228295612,29403609.3516714
2037,10,B1,36519.5606083552,25790.2335012243,18854601.210469,1300.41726514832,8991200.04907408,414665.859759351,28324077.3306772
2038,10,B1,34102.1867489012,24099.5620586868,18342687.6150991,1262.11448752479,8769009.20260751,403507.628629951,27574668.3096317
2039,10,B1,32432.4875016156,23112.5246566609,17849465.9637163,1252.39669739214,8515340.86009337,392304.454558256,26813908.6872236
2040,10,B1,30246.7880016845,21591.5079887187,17153465.9048058,1073.05091882072,8222903.93843221,377067.430232008,25806348.6203792
2041,10,B1,20624.9020569046,14801.1791350239,13147069.967858,761.927622810807,6336402.61790683,287503.100275498,19807163.6948551
2042,10,B1,19384.0178444216,13678.6028255365,12645878.9930503,671.930861585055,6090919.41205064,276203.328794333,19046736.2854268
2043,10,B1,17172.6479397764,12063.0011845605,11809623.1158372,671.970159059904,5655770.71913875,257085.084407766,17752386.5386671
2044,10,B1,17613.5743244603,12410.9792844294,11689097.1711291,575.00576178458,5587571.82871311,254311.758030513,17561580.3172434
2045,10,B1,16076.1184172003,11506.0567291481,11108898.6391218,580.699478482847,5326947.78253136,241322.593409947,16705331.8896879
2046,10,B1,13992.1004150676,9596.4385983724,10106743.1850559,476.894526300169,4845374.61794269,218753.888068127,15194937.1246065
2047,1,B1,11903.10598865,7649.65448480428,8678267.56929014,461.29868335376,4291807.62320034,187602.186807927,13177691.4384552
2048,1,B1,9265.07928811159,5984.42875663945,7396621.26509958,330.917726409764,3682740.95672781,158831.323363484,11253773.970962
2049,1,B1,9250.51558513421,5936.71813946643,7417998.10084852,373.139736707175,3668600.62496072,159104.036351311,11261263.1356219
2050,1,B1,7352.27427061967,4751.462243806,6309528.67646576,244.811788850735,3103576.77095892,133802.709997533,9559256.70572548
2047,1,B2,15342.7867456776,9945.69517449744,11757482.8155401,577.638922799383,5791124.61385172,257648.544366297,17832122.094601
2048,1,B2,12662.3809105889,8210.62641437159,10146436.6841931,435.829782114242,5046188.6658985,221709.057483758,15435643.2446824
2049,1,B2,12261.8526172625,7990.50065981833,10107162.3438972,457.427081627781,4979965.52199768,220375.65147018,15328213.2977237
2050,1,B2,9841.30892444346,6449.84996160539,8538919.96804759,308.740689297585,4247467.77801764,185329.718304774,12988317.3639454
2047,1,B3,9333.86922749229,6091.08535493663,7427771.61333621,425.622297200874,3712450.27508154,159708.849744174,11315781.3150416
2048,1,B3,7356.24097014824,4815.34425998308,6351492.12809679,301.853561652331,3163776.00693571,135152.088255081,9662893.66207937
2049,1,B3,7431.38858668953,4813.32448091353,6301859.58728267,325.34759124811,3088345.1686614,133491.437040681,9536266.2536436
2050,1,B3,5960.15998194738,3891.2408439077,5470157.82133242,217.188013288832,2671903.84259549,114619.042164924,8266749.29493198
2047,1,C1,1687.83892483378,1167.91616277053,2417518.76337781,19.9342699481053,804035.296524211,42227.9788914119,3266657.72815099
2048,1,C1,1606.60404441141,1106.67032453536,2367418.09145654,9.92002304138612,766659.814860032,40937.3614025178,3177738.46211108
2049,1,C1,1530.39923134775,1067.55451503751,2338717.83199683,4.35503246433778,749991.911390231,40281.5272527914,3131593.5794187
2050,1,C1,1487.97448757659,1039.93485425439,2300092.67497384,0,729957.924454797,39395.3534370967,3071973.86220757
2047,1,C2,10378.196715684,6818.9300988995,8192735.85591015,438.942263301998,4102569.60258901,177528.202648477,12490469.7302255
2048,1,C2,8028.03236057345,5280.98470640563,6994537.36903456,320.674514372402,3533138.60759246,150644.508436419,10691950.1766448
2049,1,C2,8335.43056530135,5424.65603439149,7068457.88556549,366.329017439624,3538894.78534559,152036.079694068,10773515.1662223
2050,1,C2,6600.86002510442,4330.3140241337,5994598.21532622,235.594873654855,2975104.92108016,127326.094049017,9108195.99937829
2047,1,C3,9523.93576615492,6147.36462298576,7261087.388183,399.974854838357,3607267.08900936,155410.858106957,11039836.6105433
2048,1,C3,7367.41590552959,4823.98174241908,6221169.88047919,281.699944318433,3092398.47907675,131814.063989731,9457855.52113793
2049,1,C3,7520.98758684142,4870.05184340728,6214901.37846267,312.542133207069,3038223.19885305,131150.152262671,9396978.31114184
2050,1,C3,6090.972605808,3963.80708242319,5411219.4275543,214.403442354699,2626349.63409627,112803.532637009,8160641.77741817
2047,10,B1,10599.0186137175,6810.59377302241,8246486.70233095,433.458604501069,4144382.91517075,178433.362443073,12587146.050936
2048,10,B1,8533.58058635691,5595.68810185071,7217640.47205762,336.422715795352,3649914.70432927,155227.793449922,11037248.6612408
2049,10,B1,8426.28924890058,5441.54752971604,6976563.03492991,325.684783857631,3481217.2118496,149316.251015084,10621290.0193571
2050,10,B1,7578.25300085404,4940.18059314007,6615703.27172841,276.371393477136,3246958.15055869,140577.501827847,10016033.7291024
2025,1012,B2,90555.7680260931,394428.884091222,32244635.7182833,147561.526059862,15549173.8821794,784719.255621421,49211075.0342614
2026,1012,B2,77782.0338847997,384699.198823758,31550653.3917088,142548.163925088,15257543.2960029,767581.392209724,48180807.476555
2027,1012,B2,74295.2507250703,363993.832973094,30796237.3078752,138989.808729141,14915423.1088963,749560.217039863,47038499.5262386
2028,1012,B2,70670.0970074252,269923.39839516,30199397.0962764,126276.495356845,14646278.5999245,733725.814619774,46046271.5015801
2029,1012,B2,65797.6110628004,256840.716353634,29553170.5512416,124007.160347172,14346241.7315555,718617.979686242,45064675.750247
2030,1012,B2,63480.9605870891,238285.707571942,29011942.5168939,121385.756314383,13322378.6385623,696099.694852648,43453573.2747823
2025,1012,B3,106888.144305468,369639.378829561,33241526.6447157,157475.896449008,15955972.7316051,812386.276204038,50643889.0721089
2026,1012,B3,73725.9510762557,331413.810921322,28663701.2407789,146677.617334287,13960675.3191561,707193.009756593,43883386.9490235
2027,1012,B3,71399.983326645,315226.915798333,28305170.1807828,142824.324046877,13786259.840285,697579.668984999,43318460.9132246
2028,1012,B3,69670.6820210691,228803.214457019,28126146.9773589,130206.587458221,13708577.3310933,690821.890757214,42954226.6831457
2029,1012,B3,65061.4396713404,213720.221357414,27837754.0132121,129116.003959969,13568238.1924938,684283.932112256,42498173.8028068
2030,1012,B3,64215.3600058978,198586.967274591,27757113.9678333,126593.100604102,12749914.0616758,671872.667746208,41568296.1251399
2025,1012,C1,131869.000989717,590780.14351252,32935426.6104122,141950.72365647,15811347.6198443,798428.037500038,50409802.1359152
2026,1012,C1,118600.238539625,599399.339104494,33857111.4990085,140027.028562529,16217945.2265835,817741.89481439,51750825.2266131
2027,1012,C1,123026.801008167,593720.232945394,34692381.2734983,138835.008138747,16571061.2843572,835800.769841027,52954825.3697888
2028,1012,C1,126386.336075637,516516.952720768,35853740.7041141,130617.479485983,17065175.6090558,860677.698071709,54553114.779524
2029,1012,C1,130132.56961072,520731.869051938,36552020.3169872,130885.035351514,17356261.1020266,875988.712931056,55566019.605959
2030,1012,C1,131776.782995302,510249.497411215,37463747.199908,130557.65367221,16896271.1859495,885577.340347318,56018179.6602835
2025,1012,C2,101214.743540854,409372.810117657,32701863.609324,148745.765074004,15765618.0023713,795535.707864763,49922350.6382926
2026,1012,C2,89124.9786359554,400949.5177149,32223942.2821966,144090.656453513,15566829.6954278,783243.487552298,49208180.6179811
2027,1012,C2,85744.1780491674,381373.096128484,31664927.7769678,140748.413336151,15315164.4675541,769661.370982514,48357619.3030182
2028,1012,C2,83044.4988471779,290014.327841304,31343848.3334354,128865.209055063,15164543.295269,760432.889048056,47770748.553496
2029,1012,C2,78734.1389067455,278715.171764024,30854467.2315769,126881.700264015,14936831.9922634,748814.623623678,47024444.8583988
2030,1012,C2,76747.9401784433,260955.466942184,30576470.1309727,124483.251733713,13998054.2756927,731895.744684836,45768606.8102046
2025,1012,C3,111537.776633251,372227.537510497,33331412.6502085,157484.500505603,15988335.1026744,813991.564439835,50774989.1319721
2026,1012,C3,77180.8492296097,333328.571946444,28761755.4585434,146685.058787282,13996264.3539306,708970.117102044,44024184.4095393
2027,1012,C3,74749.6642170776,317085.962237039,28405877.6540753,142831.382494014,13823502.5839252,699416.329767218,43463463.5767159
2028,1012,C3,72975.2638029356,230640.295851453,28227962.582833,130213.369222767,13746256.2829083,692677.150813229,43100724.9454316
2029,1012,C3,68221.3589861908,215486.618200349,27942362.5323888,129123.045426375,13607240.8339253,686202.744303708,42648637.1332306
2030,1012,C3,67401.4467800909,200370.961397383,27863405.9185578,126599.993338264,12789903.5996754,673827.351410226,41721509.2711592
2025,1012,D,55156.7677031446,447340.385834162,30680497.0559964,143953.455176388,14467061.1354797,748779.040445866,46542787.8406357
2026,1012,D,47877.377507369,426039.792713543,27017665.7214995,139647.162180778,12874763.1954828,666902.607134001,41172895.8565181
2027,1012,D,49359.9521218452,430520.904509827,27945630.9903432,141249.659645243,13280534.544529,687985.984138259,42535282.0352873
2028,1012,D,51370.1035595259,432766.523898355,29064793.7317394,142212.606947501,13777486.7665552,712946.750574827,44181576.4832748
2029,1012,D,53416.5931724182,441498.96963572,30048818.3274274,143414.516442347,14200938.7026877,735205.211400447,45623292.3207661
2030,1012,D,55256.8612445939,449494.369251279,30950985.5593444,144723.681303251,14599227.2950033,755704.485815286,46955392.2519621
2031,1012,D,48107.5278804828,421568.977035546,27562792.02344,139008.999708863,13125050.3155398,678777.525830549,41975305.3694352
2032,1012,D,50262.189520402,430034.636872925,28731197.9352751,140011.782751814,13645192.973231,704922.981533887,43701622.4991852
2033,1012,D,52214.455839043,434868.271644133,29864104.1012544,141910.308513802,14136260.8916304,730817.360352813,45360175.3892345
2034,1012,D,54446.3834692702,443144.379856862,30839778.190165,143916.92765531,14569677.9466112,753220.535930792,46804184.3636885
2035,1012,D,56677.5787549586,452531.23992808,31626846.4919189,145351.189852179,14904505.6061366,771159.33276936,47957071.4393601
2036,1012,D,58720.6728787666,453635.206416835,32582008.3522117,145676.633379444,15331417.2897804,792234.947585985,49363693.1022532
2037,1012,D,60700.1186369471,461746.938115633,33276290.901706,147262.493394239,15633958.4039725,808206.0860742,50388164.9418995
2038,1012,D,62664.1004301707,466006.57233004,33905378.8836722,148162.037652652,15905955.9045573,822429.244098402,51310596.7427407
2039,1012,D,64332.0046324482,469115.439236765,34359268.111651,148747.339536109,16110245.5896971,832586.18923337,51984294.6739868
2040,1012,D,65589.7064202099,472226.564891795,34884427.6589424,148847.677554565,16343260.1190551,844093.037089638,52758444.7639537
2041,1012,D,55237.569889253,444590.90730892,31194139.638951,143490.408135225,14733111.6168667,761486.159138798,47332056.3002898
2042,1012,D,56033.3687347154,441498.871861827,31653448.6250246,143048.088564917,14941068.7954062,770932.550972974,48006030.3005652
2043,1012,D,57558.7123795826,451797.164685472,32131637.2130814,144772.791778073,15141919.7523154,782580.930982769,48710266.5652227
2044,1012,D,58159.8414356554,452461.20183037,32354296.6160985,144480.060611109,15248156.3255081,787486.567082616,49045040.6125664
2045,1012,D,58212.7471187322,446443.707984242,32445970.2044575,143856.043105602,15284795.1855194,788898.634200357,49168176.5223858
2046,1012,D,57514.0136793074,445231.352656881,32259567.8188648,142809.459033996,15197257.150363,784240.117708358,48886619.9123064
2047,1012,D,56412.8709561754,439256.505591126,32124321.7843533,141414.821897583,15134342.7480737,780448.149948934,48676196.8808208
2048,1012,D,55323.8672406562,442459.34869778,31881572.1444585,141065.131420538,15034444.1301289,775356.053174378,48330220.6751207
2049,1012,D,54383.615211982,436613.607497661,31374780.5096413,140193.432364457,14817843.7553031,763860.858438453,47587675.778457
2050,1012,D,51176.301308942,421617.803628015,30600675.0844448,137035.038842756,14474162.8402136,745191.555467007,46429858.6239051
2025,1013,A,60948.1111339169,851672.378345962,24743929.8314752,137266.096749638,11939927.4166656,620557.984841972,38354301.8192123
2026,1013,A,63166.625776454,871809.773734781,25852495.0845235,138860.053088643,12417204.8473204,645651.78513041,39989188.1695742
2027,1013,A,64766.8384332819,889892.597483324,26970189.7919832,141092.795808215,12904748.5190503,671290.269963899,41641980.8127222
2028,1013,A,66427.4813651857,896417.426929187,28207462.0566116,142838.069572568,13448384.8445864,699160.421477301,43460690.3005422
2029,1013,A,68320.2106005105,902221.83039055,29215293.1254725,143949.809153335,13888518.993223,721559.699777829,44939863.6686177
2030,1013,A,69062.9899177114,910712.956479543,29977035.3242278,144111.344361314,14217565.4822379,738215.993847648,46056704.0910719
2031,1013,A,70749.3720644149,917452.194377155,30963328.838255,145318.198397021,14643409.6304105,760322.254538119,47500580.4880421
2032,1013,A,72776.1514296695,927380.074968257,31867366.3438595,146393.208869243,15044713.0152336,780523.16515397,48839151.9595143
2033,1013,A,74265.8245836025,930252.733396532,32515584.7831379,147372.960534326,15326044.2533732,795127.665525601,49788648.2205511
2034,1013,A,76011.3970037515,950285.853893623,33122513.2087092,148804.91136512,15585391.657915,809187.57874291,50692194.6076296
2035,1013,A,77720.6906731068,954339.526202275,33686582.9867175,149803.315205174,15833646.7374684,821939.311448217,51524032.5677147
2036,1013,A,79136.2108826523,959513.600884298,34257799.1473923,150774.521391515,16082927.3312235,834737.404433921,52364888.2162082
2037,1013,A,80531.8027849759,970027.530448258,34554886.8491876,151911.476620601,16207866.2014331,841929.834555825,52807153.6950303
2038,1013,A,81309.5212146019,966098.365634706,34863434.5914966,152129.056913849,16344051.5334079,848568.46064341,53255591.5293111
2039,1013,A,82216.0616572994,969394.714693838,35118398.7510852,152504.969776576,16454240.0105511,854277.248451664,53631031.7562156
2040,1013,A,83309.3243449172,975197.253937095,35391429.0807868,154026.636433159,16574043.8864125,861125.99234929,54039132.1742638
2041,1013,A,83771.6563279936,980048.314230758,35436214.0367877,153677.434530928,16591753.9434042,861863.26282965,54107328.6481112
2042,1013,A,84603.1515211051,986658.253861318,35583927.134539,154631.103350748,16652363.0567594,865655.216304174,54327837.9163357
2043,1013,A,84879.5263785424,983092.54018768,35701405.2089303,154744.411723555,16701649.8216341,868155.638006602,54493927.1468608
2044,1013,A,85384.5247353359,987081.807008335,35845934.6671215,155249.867617094,16767954.3252846,871559.929660088,54713165.121427
2045,1013,A,84292.1426805986,979590.994012728,35684028.111996,153599.270275741,16695839.8816469,867073.459040171,54464423.8596521
2046,1013,A,83054.108687741,973242.020572808,35484281.3204324,152056.679361247,16608125.1382625,861975.753441704,54162735.0207584
2047,1013,A,82570.7186268602,967098.787131673,35469008.3510863,151109.405253406,16602705.2352698,860932.637511513,54133425.1348795
2048,1013,A,82296.7106731055,973685.831381494,35445378.6329332,151182.744994444,16596375.9524037,860633.840391053,54109553.712777
2049,1013,A,81513.8057680164,959550.658661325,35377250.5067992,150152.537380607,16563962.3482124,858391.595173026,53990821.4519946
2050,1013,A,79567.5094552413,959655.845196892,34968385.3121713,148810.483144468,16384245.7361808,848946.329798918,53389611.2159476
2025,1013,B1,111092.085615881,382381.185299936,31558288.6119738,157931.094903403,15264295.3890671,775844.92101193,48249833.287872
2026,1013,B1,76788.4464218164,339273.446833416,26745763.6308205,146380.238077231,13170051.7710586,665072.506667738,41143330.0398793
2027,1013,B1,74826.6699097143,325252.908482903,26406593.3866412,142957.534979239,13015233.45363,656370.528342861,40621234.4819859
2028,1013,B1,73344.5926854108,238049.519670707,26242243.7924575,132331.496564777,12927710.667684,651519.896448881,40265199.9655113
2029,1013,B1,70081.1719660694,224217.230605509,25745110.4329399,128065.664307926,12719645.9070526,638037.287230766,39525157.6941027
2030,1013,B1,68206.2162805842,206135.87957195,25787156.8827212,125799.624174618,11883126.7272363,627696.086653989,38698121.4166387
2025,1013,B2,95136.2194526339,381940.592588026,30671795.160385,152724.751275314,14891816.4966902,755100.958209043,46948514.1786002
