Year,Simulation,Pathway,total_CO2_tons
2028,803,C3,0
2029,803,C3,0
2030,803,C3,0
2031,803,C3,0
2032,803,C3,0
2033,803,C3,0
2034,803,C3,0
2035,803,C3,0
2036,803,C3,0
2037,803,C3,0
2038,803,C3,0
2039,803,C3,0
2040,803,C3,0
2041,803,C3,0
2042,803,C3,0
2043,803,C3,0
2044,803,C3,0
2045,803,C3,0
2046,803,C3,0
2047,803,C3,0
2048,803,C3,0
2049,803,C3,0
2050,803,C3,0
2025,803,D,0
2026,803,D,0
2027,803,D,0
2028,803,D,0
2029,803,D,0
2030,803,D,0
2031,803,D,0
2032,803,D,0
2033,803,D,0
2034,803,D,0
2035,803,D,0
2036,803,D,0
2037,803,D,0
2038,803,D,0
2039,803,D,0
2040,803,D,0
2041,803,D,0
2042,803,D,0
2043,803,D,0
2044,803,D,0
2045,803,D,0
2046,803,D,0
2047,803,D,0
2048,803,D,0
2049,803,D,0
2050,803,D,0
2025,804,A,0
2026,804,A,0
2027,804,A,0
2028,804,A,0
2029,804,A,0
2030,804,A,0
2031,804,A,0
2032,804,A,0
2033,804,A,0
2034,804,A,0
2035,804,A,0
2036,804,A,0
2037,804,A,0
2038,804,A,0
2039,804,A,0
2040,804,A,0
2041,804,A,0
2042,804,A,0
2043,804,A,0
2044,804,A,0
2045,804,A,0
2046,804,A,0
2047,804,A,0
2048,804,A,0
2049,804,A,0
2050,804,A,0
2025,804,B1,0
2026,804,B1,0
2027,804,B1,0
2028,804,B1,0
2029,804,B1,0
2030,804,B1,0
2031,804,B1,0
2032,804,B1,0
2033,804,B1,0
2034,804,B1,0
2035,804,B1,0
2036,804,B1,0
2037,804,B1,0
2038,804,B1,0
2039,804,B1,0
2040,804,B1,0
2041,804,B1,0
2042,804,B1,0
2043,804,B1,0
2044,804,B1,0
2045,804,B1,0
2046,804,B1,0
2047,804,B1,0
2048,804,B1,0
2049,804,B1,0
2050,804,B1,0
2025,804,B2,0
2026,804,B2,0
2027,804,B2,0
2028,804,B2,0
2029,804,B2,0
2030,804,B2,0
2031,804,B2,0
2032,804,B2,0
2033,804,B2,0
2034,804,B2,0
2035,804,B2,0
2036,804,B2,0
2037,804,B2,0
2038,804,B2,0
2039,804,B2,0
2040,804,B2,0
2041,804,B2,0
2042,804,B2,0
2043,804,B2,0
2044,804,B2,0
2045,804,B2,0
2046,804,B2,0
2047,804,B2,0
2048,804,B2,0
2049,804,B2,0
2050,804,B2,0
2025,804,B3,0
2026,804,B3,0
2027,804,B3,0
2028,804,B3,0
2029,804,B3,0
2030,804,B3,0
2031,804,B3,0
2032,804,B3,0
2033,804,B3,0
2034,804,B3,0
2035,804,B3,0
2036,804,B3,0
2037,804,B3,0
2038,804,B3,0
2039,804,B3,0
2040,804,B3,0
2041,804,B3,0
2042,804,B3,0
2043,804,B3,0
2044,804,B3,0
2045,804,B3,0
2046,804,B3,0
2047,804,B3,0
2048,804,B3,0
2049,804,B3,0
2050,804,B3,0
2025,804,C1,0
2026,804,C1,0
2027,804,C1,0
2028,804,C1,0
2029,804,C1,0
2030,804,C1,0
2031,804,C1,0
2032,804,C1,0
2033,804,C1,0
2034,804,C1,0
2035,804,C1,0
2036,804,C1,0
2037,804,C1,0
2038,804,C1,0
2039,804,C1,0
2040,804,C1,0
2041,804,C1,0
2042,804,C1,0
2043,804,C1,0
2044,804,C1,0
2045,804,C1,0
2046,804,C1,0
2047,804,C1,0
2048,804,C1,0
2049,804,C1,0
2050,804,C1,0
2025,804,C2,0
2026,804,C2,0
2027,804,C2,0
2028,804,C2,0
2029,804,C2,0
2030,804,C2,0
2031,804,C2,0
2032,804,C2,0
2033,804,C2,0
2034,804,C2,0
2035,804,C2,0
2036,804,C2,0
2037,804,C2,0
2038,804,C2,0
2039,804,C2,0
2040,804,C2,0
2041,804,C2,0
2042,804,C2,0
2043,804,C2,0
2044,804,C2,0
2045,804,C2,0
2046,804,C2,0
2047,804,C2,0
2048,804,C2,0
2049,804,C2,0
2050,804,C2,0
2025,804,C3,0
2026,804,C3,0
2027,804,C3,0
2028,804,C3,0
2029,804,C3,0
2030,804,C3,0
2031,804,C3,0
2032,804,C3,0
2033,804,C3,0
2034,804,C3,0
2035,804,C3,0
2036,804,C3,0
2037,804,C3,0
2038,804,C3,0
2039,804,C3,0
2040,804,C3,0
2041,804,C3,0
2042,804,C3,0
2043,804,C3,0
2044,804,C3,0
2045,804,C3,0
2046,804,C3,0
2047,804,C3,0
2048,804,C3,0
2049,804,C3,0
2050,804,C3,0
2025,804,D,0
2026,804,D,0
2027,804,D,0
2028,804,D,0
2029,804,D,0
2030,804,D,0
2031,804,D,0
2032,804,D,0
2033,804,D,0
2034,804,D,0
2035,804,D,0
2036,804,D,0
2037,804,D,0
2038,804,D,0
2039,804,D,0
2040,804,D,0
2041,804,D,0
2042,804,D,0
2043,804,D,0
2044,804,D,0
2045,804,D,0
2046,804,D,0
2047,804,D,0
2048,804,D,0
2049,804,D,0
2050,804,D,0
2025,805,A,0
2026,805,A,0
2027,805,A,0
2028,805,A,0
2029,805,A,0
2030,805,A,0
2031,805,A,0
2032,805,A,0
2033,805,A,0
2034,805,A,0
2035,805,A,0
2036,805,A,0
2037,805,A,0
2038,805,A,0
2039,805,A,0
2040,805,A,0
2041,805,A,0
2042,805,A,0
2043,805,A,0
2044,805,A,0
2045,805,A,0
2046,805,A,0
2047,805,A,0
2048,805,A,0
2049,805,A,0
2050,805,A,0
2025,805,B1,0
2026,805,B1,0
2027,805,B1,0
2028,805,B1,0
2029,805,B1,0
2030,805,B1,0
2031,805,B1,0
2032,805,B1,0
2033,805,B1,0
2034,805,B1,0
2035,805,B1,0
2036,805,B1,0
2037,805,B1,0
2038,805,B1,0
2039,805,B1,0
2040,805,B1,0
2041,805,B1,0
2042,805,B1,0
2043,805,B1,0
2044,805,B1,0
2045,805,B1,0
2046,805,B1,0
2047,805,B1,0
2048,805,B1,0
2049,805,B1,0
2050,805,B1,0
2025,805,B2,0
2026,805,B2,0
2027,805,B2,0
2028,805,B2,0
2029,805,B2,0
2030,805,B2,0
2031,805,B2,0
2032,805,B2,0
2033,805,B2,0
2034,805,B2,0
2035,805,B2,0
2036,805,B2,0
2037,805,B2,0
2038,805,B2,0
2039,805,B2,0
2040,805,B2,0
2041,805,B2,0
2042,805,B2,0
2043,805,B2,0
2044,805,B2,0
2045,805,B2,0
2046,805,B2,0
2047,805,B2,0
2048,805,B2,0
2049,805,B2,0
2050,805,B2,0
2025,805,B3,0
2026,805,B3,0
2027,805,B3,0
2028,805,B3,0
2029,805,B3,0
2030,805,B3,0
2031,805,B3,0
2032,805,B3,0
2033,805,B3,0
2034,805,B3,0
2035,805,B3,0
2036,805,B3,0
2037,805,B3,0
2038,805,B3,0
2039,805,B3,0
2040,805,B3,0
2041,805,B3,0
2042,805,B3,0
2043,805,B3,0
2044,805,B3,0
2045,805,B3,0
2046,805,B3,0
2047,805,B3,0
2048,805,B3,0
2049,805,B3,0
2050,805,B3,0
2025,805,C1,0
2026,805,C1,0
2027,805,C1,0
2028,805,C1,0
2029,805,C1,0
2030,805,C1,0
2031,805,C1,0
2032,805,C1,0
2033,805,C1,0
2034,805,C1,0
2035,805,C1,0
2036,805,C1,0
2037,805,C1,0
2038,805,C1,0
2039,805,C1,0
2040,805,C1,0
2041,805,C1,0
2042,805,C1,0
2043,805,C1,0
2044,805,C1,0
2045,805,C1,0
2046,805,C1,0
2047,805,C1,0
2048,805,C1,0
2049,805,C1,0
2050,805,C1,0
2025,805,C2,0
2026,805,C2,0
2027,805,C2,0
2028,805,C2,0
2029,805,C2,0
2030,805,C2,0
2031,805,C2,0
2032,805,C2,0
2033,805,C2,0
2034,805,C2,0
2035,805,C2,0
2036,805,C2,0
2037,805,C2,0
2038,805,C2,0
2039,805,C2,0
2040,805,C2,0
2041,805,C2,0
2042,805,C2,0
2043,805,C2,0
2044,805,C2,0
2045,805,C2,0
2046,805,C2,0
2047,805,C2,0
2048,805,C2,0
2049,805,C2,0
2050,805,C2,0
2025,805,C3,0
2026,805,C3,0
2027,805,C3,0
2028,805,C3,0
2029,805,C3,0
2030,805,C3,0
2031,805,C3,0
2032,805,C3,0
2033,805,C3,0
2034,805,C3,0
2035,805,C3,0
2036,805,C3,0
2037,805,C3,0
2038,805,C3,0
2039,805,C3,0
2040,805,C3,0
2041,805,C3,0
2042,805,C3,0
2043,805,C3,0
2044,805,C3,0
2045,805,C3,0
2046,805,C3,0
2047,805,C3,0
2048,805,C3,0
2049,805,C3,0
2050,805,C3,0
2025,805,D,0
2026,805,D,0
2027,805,D,0
2028,805,D,0
2029,805,D,0
2030,805,D,0
2031,805,D,0
2032,805,D,0
2033,805,D,0
2034,805,D,0
2035,805,D,0
2036,805,D,0
2037,805,D,0
2038,805,D,0
2039,805,D,0
2040,805,D,0
2041,805,D,0
2042,805,D,0
2043,805,D,0
2044,805,D,0
2045,805,D,0
2046,805,D,0
2047,805,D,0
2048,805,D,0
2049,805,D,0
2050,805,D,0
2025,806,A,0
2026,806,A,0
2027,806,A,0
2028,806,A,0
2029,806,A,0
2030,806,A,0
2031,806,A,0
2032,806,A,0
2033,806,A,0
2034,806,A,0
2035,806,A,0
2036,806,A,0
2037,806,A,0
2038,806,A,0
2039,806,A,0
2040,806,A,0
2041,806,A,0
2042,806,A,0
2043,806,A,0
2044,806,A,0
2045,806,A,0
2046,806,A,0
2047,806,A,0
2048,806,A,0
2049,806,A,0
2050,806,A,0
2025,806,B1,0
2026,806,B1,0
2027,806,B1,0
2028,806,B1,0
2029,806,B1,0
2030,806,B1,0
2031,806,B1,0
2032,806,B1,0
2033,806,B1,0
2034,806,B1,0
2035,806,B1,0
2036,806,B1,0
2037,806,B1,0
2038,806,B1,0
2039,806,B1,0
2040,806,B1,0
2041,806,B1,0
2042,806,B1,0
2043,806,B1,0
2044,806,B1,0
2045,806,B1,0
2046,806,B1,0
2047,806,B1,0
2048,806,B1,0
2049,806,B1,0
2050,806,B1,0
2025,806,B2,0
2026,806,B2,0
2027,806,B2,0
2028,806,B2,0
2029,806,B2,0
2030,806,B2,0
2031,806,B2,0
2032,806,B2,0
2033,806,B2,0
2034,806,B2,0
2035,806,B2,0
2036,806,B2,0
2037,806,B2,0
2038,806,B2,0
2039,806,B2,0
2040,806,B2,0
2041,806,B2,0
2042,806,B2,0
2043,806,B2,0
2044,806,B2,0
2045,806,B2,0
2046,806,B2,0
2047,806,B2,0
2048,806,B2,0
2049,806,B2,0
2050,806,B2,0
2025,806,B3,0
2026,806,B3,0
2027,806,B3,0
2028,806,B3,0
2029,806,B3,0
2030,806,B3,0
2031,806,B3,0
2032,806,B3,0
2033,806,B3,0
2034,806,B3,0
2035,806,B3,0
2036,806,B3,0
2037,806,B3,0
2038,806,B3,0
2039,806,B3,0
2040,806,B3,0
2041,806,B3,0
2042,806,B3,0
2043,806,B3,0
2044,806,B3,0
2045,806,B3,0
2046,806,B3,0
2047,806,B3,0
2048,806,B3,0
2049,806,B3,0
2050,806,B3,0
2025,806,C1,0
2026,806,C1,0
2027,806,C1,0
2028,806,C1,0
2029,806,C1,0
2030,806,C1,0
2031,806,C1,0
2032,806,C1,0
2033,806,C1,0
2034,806,C1,0
2035,806,C1,0
2036,806,C1,0
2037,806,C1,0
2038,806,C1,0
2039,806,C1,0
2040,806,C1,0
2041,806,C1,0
2042,806,C1,0
2043,806,C1,0
2044,806,C1,0
2045,806,C1,0
2046,806,C1,0
2047,806,C1,0
2048,806,C1,0
2049,806,C1,0
2050,806,C1,0
2025,806,C2,0
2026,806,C2,0
2027,806,C2,0
2028,806,C2,0
2029,806,C2,0
2030,806,C2,0
2031,806,C2,0
2032,806,C2,0
2033,806,C2,0
2034,806,C2,0
2035,806,C2,0
2036,806,C2,0
2037,806,C2,0
2038,806,C2,0
2039,806,C2,0
2040,806,C2,0
2041,806,C2,0
2042,806,C2,0
2043,806,C2,0
2044,806,C2,0
2045,806,C2,0
2046,806,C2,0
2047,806,C2,0
2048,806,C2,0
2049,806,C2,0
2050,806,C2,0
2025,806,C3,0
2026,806,C3,0
2027,806,C3,0
2028,806,C3,0
2029,806,C3,0
2030,806,C3,0
2031,806,C3,0
2032,806,C3,0
2033,806,C3,0
2034,806,C3,0
2035,806,C3,0
2036,806,C3,0
2037,806,C3,0
2038,806,C3,0
2039,806,C3,0
2040,806,C3,0
2041,806,C3,0
2042,806,C3,0
2043,806,C3,0
2044,806,C3,0
2045,806,C3,0
2046,806,C3,0
2047,806,C3,0
2048,806,C3,0
2049,806,C3,0
2050,806,C3,0
2025,806,D,0
2026,806,D,0
2027,806,D,0
2028,806,D,0
2029,806,D,0
2030,806,D,0
2031,806,D,0
2032,806,D,0
2033,806,D,0
2034,806,D,0
2035,806,D,0
2036,806,D,0
2037,806,D,0
2038,806,D,0
2039,806,D,0
2040,806,D,0
2041,806,D,0
2042,806,D,0
2043,806,D,0
2044,806,D,0
2045,806,D,0
2046,806,D,0
2047,806,D,0
2048,806,D,0
2049,806,D,0
2050,806,D,0
2025,807,A,0
2026,807,A,0
2027,807,A,0
2028,807,A,0
2029,807,A,0
2030,807,A,0
2031,807,A,0
2032,807,A,0
2033,807,A,0
2034,807,A,0
2035,807,A,0
2036,807,A,0
2037,807,A,0
2038,807,A,0
2039,807,A,0
2040,807,A,0
2041,807,A,0
2042,807,A,0
2043,807,A,0
2044,807,A,0
2045,807,A,0
2046,807,A,0
2047,807,A,0
2048,807,A,0
2049,807,A,0
2050,807,A,0
2025,807,B1,0
2026,807,B1,0
2027,807,B1,0
2028,807,B1,0
2029,807,B1,0
2030,807,B1,0
2031,807,B1,0
2032,807,B1,0
2033,807,B1,0
2034,807,B1,0
2035,807,B1,0
2036,807,B1,0
2037,807,B1,0
2038,807,B1,0
2039,807,B1,0
2040,807,B1,0
2041,807,B1,0
2042,807,B1,0
2043,807,B1,0
2044,807,B1,0
2045,807,B1,0
2046,807,B1,0
2047,807,B1,0
2048,807,B1,0
2049,807,B1,0
2050,807,B1,0
2025,807,B2,0
2026,807,B2,0
2027,807,B2,0
2028,807,B2,0
2029,807,B2,0
2030,807,B2,0
2031,807,B2,0
2032,807,B2,0
2033,807,B2,0
2034,807,B2,0
2035,807,B2,0
2036,807,B2,0
2037,807,B2,0
2038,807,B2,0
2039,807,B2,0
2040,807,B2,0
2041,807,B2,0
2042,807,B2,0
2043,807,B2,0
2044,807,B2,0
2045,807,B2,0
2046,807,B2,0
2047,807,B2,0
2048,807,B2,0
2049,807,B2,0
2050,807,B2,0
2025,807,B3,0
2026,807,B3,0
2027,807,B3,0
2028,807,B3,0
2029,807,B3,0
2030,807,B3,0
2031,807,B3,0
2032,807,B3,0
2033,807,B3,0
2034,807,B3,0
2035,807,B3,0
2036,807,B3,0
2037,807,B3,0
2038,807,B3,0
2039,807,B3,0
2040,807,B3,0
2041,807,B3,0
2042,807,B3,0
2043,807,B3,0
2044,807,B3,0
2045,807,B3,0
2046,807,B3,0
2047,807,B3,0
2048,807,B3,0
2049,807,B3,0
2050,807,B3,0
2025,807,C1,0
2026,807,C1,0
2027,807,C1,0
2028,807,C1,0
2029,807,C1,0
2030,807,C1,0
2031,807,C1,0
2032,807,C1,0
2033,807,C1,0
2034,807,C1,0
2035,807,C1,0
2036,807,C1,0
2037,807,C1,0
2038,807,C1,0
2039,807,C1,0
2040,807,C1,0
2041,807,C1,0
2042,807,C1,0
2043,807,C1,0
2044,807,C1,0
2045,807,C1,0
2046,807,C1,0
2047,807,C1,0
2048,807,C1,0
2049,807,C1,0
2050,807,C1,0
2025,807,C2,0
2026,807,C2,0
2027,807,C2,0
2028,807,C2,0
2029,807,C2,0
2030,807,C2,0
2031,807,C2,0
2032,807,C2,0
2033,807,C2,0
2034,807,C2,0
2035,807,C2,0
2036,807,C2,0
2037,807,C2,0
2038,807,C2,0
2039,807,C2,0
2040,807,C2,0
2041,807,C2,0
2042,807,C2,0
2043,807,C2,0
2044,807,C2,0
2045,807,C2,0
2046,807,C2,0
2047,807,C2,0
2048,807,C2,0
2049,807,C2,0
2050,807,C2,0
2025,807,C3,0
2026,807,C3,0
2027,807,C3,0
2028,807,C3,0
2029,807,C3,0
2030,807,C3,0
2031,807,C3,0
2032,807,C3,0
2033,807,C3,0
2034,807,C3,0
2035,807,C3,0
2036,807,C3,0
2037,807,C3,0
2038,807,C3,0
2039,807,C3,0
2040,807,C3,0
2041,807,C3,0
2042,807,C3,0
2043,807,C3,0
2044,807,C3,0
2045,807,C3,0
2046,807,C3,0
2047,807,C3,0
2048,807,C3,0
2049,807,C3,0
2050,807,C3,0
2025,807,D,0
2026,807,D,0
2027,807,D,0
2028,807,D,0
2029,807,D,0
2030,807,D,0
2031,807,D,0
2032,807,D,0
2033,807,D,0
2034,807,D,0
2035,807,D,0
2036,807,D,0
2037,807,D,0
2038,807,D,0
2039,807,D,0
2040,807,D,0
2041,807,D,0
2042,807,D,0
2043,807,D,0
2044,807,D,0
2045,807,D,0
2046,807,D,0
2047,807,D,0
2048,807,D,0
2049,807,D,0
2050,807,D,0
2025,808,A,0
2026,808,A,0
2027,808,A,0
2028,808,A,0
2029,808,A,0
2030,808,A,0
2031,808,A,0
2032,808,A,0
2033,808,A,0
2034,808,A,0
2035,808,A,0
2036,808,A,0
2037,808,A,0
2038,808,A,0
2039,808,A,0
2040,808,A,0
2041,808,A,0
2042,808,A,0
2043,808,A,0
2044,808,A,0
2045,808,A,0
2046,808,A,0
2047,808,A,0
2048,808,A,0
2049,808,A,0
2050,808,A,0
2025,808,B1,0
2026,808,B1,0
2027,808,B1,0
2028,808,B1,0
2029,808,B1,0
2030,808,B1,0
2031,808,B1,0
2032,808,B1,0
2033,808,B1,0
2034,808,B1,0
2035,808,B1,0
2036,808,B1,0
2037,808,B1,0
2038,808,B1,0
2039,808,B1,0
2040,808,B1,0
2041,808,B1,0
2042,808,B1,0
2043,808,B1,0
2044,808,B1,0
2045,808,B1,0
2046,808,B1,0
2047,808,B1,0
2048,808,B1,0
2049,808,B1,0
2050,808,B1,0
2025,808,B2,0
2026,808,B2,0
2027,808,B2,0
2028,808,B2,0
2029,808,B2,0
2030,808,B2,0
2031,808,B2,0
2032,808,B2,0
2033,808,B2,0
2034,808,B2,0
2035,808,B2,0
2036,808,B2,0
2037,808,B2,0
2038,808,B2,0
2039,808,B2,0
2040,808,B2,0
2041,808,B2,0
2042,808,B2,0
2043,808,B2,0
2044,808,B2,0
2045,808,B2,0
2046,808,B2,0
2047,808,B2,0
2048,808,B2,0
2049,808,B2,0
2050,808,B2,0
2025,808,B3,0
2026,808,B3,0
2027,808,B3,0
2028,808,B3,0
2029,808,B3,0
2030,808,B3,0
2031,808,B3,0
2032,808,B3,0
2033,808,B3,0
2034,808,B3,0
2035,808,B3,0
2036,808,B3,0
2037,808,B3,0
2038,808,B3,0
2039,808,B3,0
2040,808,B3,0
2041,808,B3,0
2042,808,B3,0
2043,808,B3,0
2044,808,B3,0
2045,808,B3,0
2046,808,B3,0
2047,808,B3,0
2048,808,B3,0
2049,808,B3,0
2050,808,B3,0
2025,808,C1,0
2026,808,C1,0
2027,808,C1,0
2028,808,C1,0
2029,808,C1,0
2030,808,C1,0
2031,808,C1,0
2032,808,C1,0
2033,808,C1,0
2034,808,C1,0
2035,808,C1,0
2036,808,C1,0
2037,808,C1,0
2038,808,C1,0
2039,808,C1,0
2040,808,C1,0
2041,808,C1,0
2042,808,C1,0
2043,808,C1,0
2044,808,C1,0
2045,808,C1,0
2046,808,C1,0
2047,808,C1,0
2048,808,C1,0
2049,808,C1,0
2050,808,C1,0
2025,808,C2,0
2026,808,C2,0
2027,808,C2,0
2028,808,C2,0
2029,808,C2,0
2030,808,C2,0
2031,808,C2,0
2032,808,C2,0
2033,808,C2,0
2034,808,C2,0
2035,808,C2,0
2036,808,C2,0
2037,808,C2,0
2038,808,C2,0
2039,808,C2,0
2040,808,C2,0
2041,808,C2,0
2042,808,C2,0
2043,808,C2,0
2044,808,C2,0
2045,808,C2,0
2046,808,C2,0
2047,808,C2,0
2048,808,C2,0
2049,808,C2,0
2050,808,C2,0
2025,808,C3,0
2026,808,C3,0
2027,808,C3,0
2028,808,C3,0
2029,808,C3,0
2030,808,C3,0
2031,808,C3,0
2032,808,C3,0
2033,808,C3,0
2034,808,C3,0
2035,808,C3,0
2036,808,C3,0
2037,808,C3,0
2038,808,C3,0
2039,808,C3,0
2040,808,C3,0
2041,808,C3,0
2042,808,C3,0
2043,808,C3,0
2044,808,C3,0
2045,808,C3,0
2046,808,C3,0
2047,808,C3,0
2048,808,C3,0
2049,808,C3,0
2050,808,C3,0
2025,808,D,0
2026,808,D,0
2027,808,D,0
2028,808,D,0
2029,808,D,0
2030,808,D,0
2031,808,D,0
2032,808,D,0
2033,808,D,0
2034,808,D,0
2035,808,D,0
2036,808,D,0
2037,808,D,0
2038,808,D,0
2039,808,D,0
2040,808,D,0
2041,808,D,0
2042,808,D,0
2043,808,D,0
2044,808,D,0
2045,808,D,0
2046,808,D,0
2047,808,D,0
2048,808,D,0
2049,808,D,0
2050,808,D,0
2025,809,A,0
2026,809,A,0
2027,809,A,0
2028,809,A,0
2029,809,A,0
2030,809,A,0
2031,809,A,0
2032,809,A,0
2033,809,A,0
2034,809,A,0
2035,809,A,0
2036,809,A,0
2037,809,A,0
2038,809,A,0
2039,809,A,0
2040,809,A,0
2041,809,A,0
2042,809,A,0
2043,809,A,0
2044,809,A,0
2045,809,A,0
2046,809,A,0
2047,809,A,0
2048,809,A,0
2049,809,A,0
2050,809,A,0
2025,809,B1,0
2026,809,B1,0
2027,809,B1,0
2028,809,B1,0
2029,809,B1,0
2030,809,B1,0
2031,809,B1,0
2032,809,B1,0
2033,809,B1,0
2034,809,B1,0
2035,809,B1,0
2036,809,B1,0
2037,809,B1,0
2038,809,B1,0
2039,809,B1,0
2040,809,B1,0
2041,809,B1,0
2042,809,B1,0
2043,809,B1,0
2044,809,B1,0
2045,809,B1,0
2046,809,B1,0
2047,809,B1,0
2048,809,B1,0
2049,809,B1,0
2050,809,B1,0
2025,809,B2,0
2026,809,B2,0
2027,809,B2,0
2028,809,B2,0
2029,809,B2,0
2030,809,B2,0
2031,809,B2,0
2032,809,B2,0
2033,809,B2,0
2034,809,B2,0
2035,809,B2,0
2036,809,B2,0
2037,809,B2,0
2038,809,B2,0
2039,809,B2,0
2040,809,B2,0
2041,809,B2,0
2042,809,B2,0
2043,809,B2,0
2044,809,B2,0
2045,809,B2,0
2046,809,B2,0
2047,809,B2,0
2048,809,B2,0
2049,809,B2,0
2050,809,B2,0
2025,809,B3,0
2026,809,B3,0
2027,809,B3,0
2028,809,B3,0
2029,809,B3,0
2030,809,B3,0
2031,809,B3,0
2032,809,B3,0
2033,809,B3,0
2034,809,B3,0
2035,809,B3,0
2036,809,B3,0
2037,809,B3,0
2038,809,B3,0
2039,809,B3,0
2040,809,B3,0
2041,809,B3,0
2042,809,B3,0
2043,809,B3,0
2044,809,B3,0
2045,809,B3,0
2046,809,B3,0
2047,809,B3,0
2048,809,B3,0
2049,809,B3,0
2050,809,B3,0
2025,809,C1,0
2026,809,C1,0
2027,809,C1,0
2028,809,C1,0
2029,809,C1,0
2030,809,C1,0
2031,809,C1,0
2032,809,C1,0
2033,809,C1,0
2034,809,C1,0
2035,809,C1,0
2036,809,C1,0
2037,809,C1,0
2038,809,C1,0
2039,809,C1,0
2040,809,C1,0
2041,809,C1,0
2042,809,C1,0
2043,809,C1,0
2044,809,C1,0
2045,809,C1,0
2046,809,C1,0
2047,809,C1,0
2048,809,C1,0
2049,809,C1,0
2050,809,C1,0
2025,809,C2,0
2026,809,C2,0
2027,809,C2,0
2028,809,C2,0
2029,809,C2,0
2030,809,C2,0
2031,809,C2,0
2032,809,C2,0
2033,809,C2,0
2034,809,C2,0
2035,809,C2,0
2036,809,C2,0
2037,809,C2,0
2038,809,C2,0
2039,809,C2,0
2040,809,C2,0
2041,809,C2,0
2042,809,C2,0
2043,809,C2,0
2044,809,C2,0
2045,809,C2,0
2046,809,C2,0
2047,809,C2,0
2048,809,C2,0
2049,809,C2,0
2050,809,C2,0
2025,809,C3,0
2026,809,C3,0
2027,809,C3,0
2028,809,C3,0
2029,809,C3,0
2030,809,C3,0
2031,809,C3,0
2032,809,C3,0
2033,809,C3,0
2034,809,C3,0
2035,809,C3,0
2036,809,C3,0
2037,809,C3,0
2038,809,C3,0
2039,809,C3,0
2040,809,C3,0
2041,809,C3,0
2042,809,C3,0
2043,809,C3,0
2044,809,C3,0
2045,809,C3,0
2046,809,C3,0
2047,809,C3,0
2048,809,C3,0
2049,809,C3,0
2050,809,C3,0
2025,809,D,0
2026,809,D,0
2027,809,D,0
2028,809,D,0
2029,809,D,0
2030,809,D,0
2031,809,D,0
2032,809,D,0
2033,809,D,0
2034,809,D,0
2035,809,D,0
2036,809,D,0
2037,809,D,0
2038,809,D,0
2039,809,D,0
2040,809,D,0
2041,809,D,0
2042,809,D,0
2043,809,D,0
2044,809,D,0
2045,809,D,0
2046,809,D,0
2047,809,D,0
2048,809,D,0
2049,809,D,0
2050,809,D,0
2025,81,A,0
2026,81,A,0
2027,81,A,0
2028,81,A,0
2029,81,A,0
2030,81,A,0
2031,81,A,0
2032,81,A,0
2033,81,A,0
2034,81,A,0
2035,81,A,0
2036,81,A,0
2037,81,A,0
2038,81,A,0
2039,81,A,0
2040,81,A,0
2041,81,A,0
2042,81,A,0
2043,81,A,0
2044,81,A,0
2045,81,A,0
2046,81,A,0
2047,81,A,0
2048,81,A,0
2049,81,A,0
2050,81,A,0
2025,81,B1,0
2026,81,B1,0
2027,81,B1,0
2028,81,B1,0
2029,81,B1,0
2030,81,B1,0
2031,81,B1,0
2032,81,B1,0
2033,81,B1,0
2034,81,B1,0
2035,81,B1,0
2036,81,B1,0
2037,81,B1,0
2038,81,B1,0
2039,81,B1,0
2040,81,B1,0
2041,81,B1,0
2042,81,B1,0
2043,81,B1,0
2044,81,B1,0
2045,81,B1,0
2046,81,B1,0
2047,81,B1,0
2048,81,B1,0
2049,81,B1,0
2050,81,B1,0
2025,81,B2,0
2026,81,B2,0
2027,81,B2,0
2028,81,B2,0
2029,81,B2,0
2030,81,B2,0
2031,81,B2,0
2032,81,B2,0
2033,81,B2,0
2034,81,B2,0
2035,81,B2,0
2036,81,B2,0
2037,81,B2,0
2038,81,B2,0
2039,81,B2,0
2040,81,B2,0
2041,81,B2,0
2042,81,B2,0
2043,81,B2,0
2044,81,B2,0
2045,81,B2,0
2046,81,B2,0
2047,81,B2,0
2048,81,B2,0
2049,81,B2,0
2050,81,B2,0
2025,81,B3,0
2026,81,B3,0
2027,81,B3,0
2028,81,B3,0
2029,81,B3,0
2030,81,B3,0
2031,81,B3,0
2032,81,B3,0
2033,81,B3,0
2034,81,B3,0
2035,81,B3,0
2036,81,B3,0
2037,81,B3,0
2038,81,B3,0
2039,81,B3,0
2040,81,B3,0
2041,81,B3,0
2042,81,B3,0
2043,81,B3,0
2044,81,B3,0
2045,81,B3,0
2046,81,B3,0
2047,81,B3,0
2048,81,B3,0
2049,81,B3,0
2050,81,B3,0
2025,81,C1,0
2026,81,C1,0
2027,81,C1,0
2028,81,C1,0
2029,81,C1,0
2030,81,C1,0
2031,81,C1,0
2032,81,C1,0
2033,81,C1,0
2034,81,C1,0
2035,81,C1,0
2036,81,C1,0
2037,81,C1,0
2038,81,C1,0
2039,81,C1,0
2040,81,C1,0
2041,81,C1,0
2042,81,C1,0
2043,81,C1,0
2044,81,C1,0
2045,81,C1,0
2046,81,C1,0
2047,81,C1,0
2048,81,C1,0
2049,81,C1,0
2050,81,C1,0
2025,81,C2,0
2026,81,C2,0
2027,81,C2,0
2028,81,C2,0
2029,81,C2,0
2030,81,C2,0
2031,81,C2,0
