"Simulation","Pathway","ATB_Scenario","NPV","Technology"
"452","A","Moderate",2932986690.07649,"Biopower"
"452","A","Conservative",2932986690.07649,"Biopower"
"452","B1","Advanced",2932986690.07649,"Biopower"
"452","B1","Moderate",2932986690.07649,"Biopower"
"452","B1","Conservative",2932986690.07649,"Biopower"
"452","B2","Advanced",2932986690.07649,"Biopower"
"452","B2","Moderate",2932986690.07649,"Biopower"
"452","B2","Conservative",2932986690.07649,"Biopower"
"452","B3","Advanced",2932986690.07649,"Biopower"
"452","B3","Moderate",2932986690.07649,"Biopower"
"452","B3","Conservative",2932986690.07649,"Biopower"
"452","C1","Advanced",21576422502.6672,"Nuclear"
"452","C1","Moderate",23753859635.9639,"Nuclear"
"452","C1","Conservative",26129245599.5603,"Nuclear"
"452","C1","Advanced",2932986690.07649,"Biopower"
"452","C1","Moderate",2932986690.07649,"Biopower"
"452","C1","Conservative",2932986690.07649,"Biopower"
"452","C2","Advanced",2809490048.24762,"Nuclear"
"452","C2","Moderate",3093016566.87811,"Nuclear"
"452","C2","Conservative",3402318223.56592,"Nuclear"
"452","C2","Advanced",2932986690.07649,"Biopower"
"452","C2","Moderate",2932986690.07649,"Biopower"
"452","C2","Conservative",2932986690.07649,"Biopower"
"452","C3","Advanced",1826679953.81536,"Nuclear"
"452","C3","Moderate",2011023802.36554,"Nuclear"
"452","C3","Conservative",2212126182.60209,"Nuclear"
"452","C3","Advanced",2932986690.07649,"Biopower"
"452","C3","Moderate",2932986690.07649,"Biopower"
"452","C3","Conservative",2932986690.07649,"Biopower"
"452","D","Advanced",2932986690.07649,"Biopower"
"452","D","Moderate",2932986690.07649,"Biopower"
"452","D","Conservative",2932986690.07649,"Biopower"
"453","A","Advanced",2932986690.07649,"Biopower"
"453","A","Moderate",2932986690.07649,"Biopower"
"453","A","Conservative",2932986690.07649,"Biopower"
"453","B1","Advanced",2932986690.07649,"Biopower"
"453","B1","Moderate",2932986690.07649,"Biopower"
"453","B1","Conservative",2932986690.07649,"Biopower"
"453","B2","Advanced",2932986690.07649,"Biopower"
"453","B2","Moderate",2932986690.07649,"Biopower"
"453","B2","Conservative",2932986690.07649,"Biopower"
"453","B3","Advanced",2932986690.07649,"Biopower"
"453","B3","Moderate",2932986690.07649,"Biopower"
"453","B3","Conservative",2932986690.07649,"Biopower"
"453","C1","Advanced",21576422502.6672,"Nuclear"
"453","C1","Moderate",23753859635.9639,"Nuclear"
"453","C1","Conservative",26129245599.5603,"Nuclear"
"453","C1","Advanced",2932986690.07649,"Biopower"
"453","C1","Moderate",2932986690.07649,"Biopower"
"453","C1","Conservative",2932986690.07649,"Biopower"
"453","C2","Advanced",2809490048.24762,"Nuclear"
"453","C2","Moderate",3093016566.87811,"Nuclear"
"453","C2","Conservative",3402318223.56592,"Nuclear"
"453","C2","Advanced",2932986690.07649,"Biopower"
"453","C2","Moderate",2932986690.07649,"Biopower"
"453","C2","Conservative",2932986690.07649,"Biopower"
"453","C3","Advanced",1826679953.81536,"Nuclear"
"453","C3","Moderate",2011023802.36554,"Nuclear"
"453","C3","Conservative",2212126182.60209,"Nuclear"
"453","C3","Advanced",2932986690.07649,"Biopower"
"453","C3","Moderate",2932986690.07649,"Biopower"
"453","C3","Conservative",2932986690.07649,"Biopower"
"453","D","Advanced",2932986690.07649,"Biopower"
"453","D","Moderate",2932986690.07649,"Biopower"
"453","D","Conservative",2932986690.07649,"Biopower"
"454","A","Advanced",2932986690.07649,"Biopower"
"454","A","Moderate",2932986690.07649,"Biopower"
"454","A","Conservative",2932986690.07649,"Biopower"
"454","B1","Advanced",2932986690.07649,"Biopower"
"454","B1","Moderate",2932986690.07649,"Biopower"
"454","B1","Conservative",2932986690.07649,"Biopower"
"454","B2","Advanced",2932986690.07649,"Biopower"
"454","B2","Moderate",2932986690.07649,"Biopower"
"454","B2","Conservative",2932986690.07649,"Biopower"
"454","B3","Advanced",2932986690.07649,"Biopower"
"454","B3","Moderate",2932986690.07649,"Biopower"
"454","B3","Conservative",2932986690.07649,"Biopower"
"454","C1","Advanced",21576422502.6672,"Nuclear"
"454","C1","Moderate",23753859635.9639,"Nuclear"
"454","C1","Conservative",26129245599.5603,"Nuclear"
"454","C1","Advanced",2932986690.07649,"Biopower"
"454","C1","Moderate",2932986690.07649,"Biopower"
"454","C1","Conservative",2932986690.07649,"Biopower"
"454","C2","Advanced",2809490048.24762,"Nuclear"
"454","C2","Moderate",3093016566.87811,"Nuclear"
"454","C2","Conservative",3402318223.56592,"Nuclear"
"454","C2","Advanced",2932986690.07649,"Biopower"
"454","C2","Moderate",2932986690.07649,"Biopower"
"454","C2","Conservative",2932986690.07649,"Biopower"
"454","C3","Advanced",1826679953.81536,"Nuclear"
"454","C3","Moderate",2011023802.36554,"Nuclear"
"454","C3","Conservative",2212126182.60209,"Nuclear"
"454","C3","Advanced",2932986690.07649,"Biopower"
"454","C3","Moderate",2932986690.07649,"Biopower"
"454","C3","Conservative",2932986690.07649,"Biopower"
"454","D","Advanced",2932986690.07649,"Biopower"
"454","D","Moderate",2932986690.07649,"Biopower"
"454","D","Conservative",2932986690.07649,"Biopower"
"455","A","Advanced",2932986690.07649,"Biopower"
"455","A","Moderate",2932986690.07649,"Biopower"
"455","A","Conservative",2932986690.07649,"Biopower"
"455","B1","Advanced",2932986690.07649,"Biopower"
"455","B1","Moderate",2932986690.07649,"Biopower"
"455","B1","Conservative",2932986690.07649,"Biopower"
"455","B2","Advanced",2932986690.07649,"Biopower"
"455","B2","Moderate",2932986690.07649,"Biopower"
"455","B2","Conservative",2932986690.07649,"Biopower"
"455","B3","Advanced",2932986690.07649,"Biopower"
"455","B3","Moderate",2932986690.07649,"Biopower"
"455","B3","Conservative",2932986690.07649,"Biopower"
"455","C1","Advanced",21576422502.6672,"Nuclear"
"455","C1","Moderate",23753859635.9639,"Nuclear"
"455","C1","Conservative",26129245599.5603,"Nuclear"
"455","C1","Advanced",2932986690.07649,"Biopower"
"455","C1","Moderate",2932986690.07649,"Biopower"
"455","C1","Conservative",2932986690.07649,"Biopower"
"455","C2","Advanced",2809490048.24762,"Nuclear"
"455","C2","Moderate",3093016566.87811,"Nuclear"
"455","C2","Conservative",3402318223.56592,"Nuclear"
"455","C2","Advanced",2932986690.07649,"Biopower"
"455","C2","Moderate",2932986690.07649,"Biopower"
"455","C2","Conservative",2932986690.07649,"Biopower"
"455","C3","Advanced",1826679953.81536,"Nuclear"
"455","C3","Moderate",2011023802.36554,"Nuclear"
"455","C3","Conservative",2212126182.60209,"Nuclear"
"455","C3","Advanced",2932986690.07649,"Biopower"
"455","C3","Moderate",2932986690.07649,"Biopower"
"455","C3","Conservative",2932986690.07649,"Biopower"
"455","D","Advanced",2932986690.07649,"Biopower"
"455","D","Moderate",2932986690.07649,"Biopower"
"455","D","Conservative",2932986690.07649,"Biopower"
"456","A","Advanced",2932986690.07649,"Biopower"
"456","A","Moderate",2932986690.07649,"Biopower"
"456","A","Conservative",2932986690.07649,"Biopower"
"456","B1","Advanced",2932986690.07649,"Biopower"
"456","B1","Moderate",2932986690.07649,"Biopower"
"456","B1","Conservative",2932986690.07649,"Biopower"
"456","B2","Advanced",2932986690.07649,"Biopower"
"456","B2","Moderate",2932986690.07649,"Biopower"
"456","B2","Conservative",2932986690.07649,"Biopower"
"456","B3","Advanced",2932986690.07649,"Biopower"
"456","B3","Moderate",2932986690.07649,"Biopower"
"456","B3","Conservative",2932986690.07649,"Biopower"
"456","C1","Advanced",21576422502.6672,"Nuclear"
"456","C1","Moderate",23753859635.9639,"Nuclear"
"456","C1","Conservative",26129245599.5603,"Nuclear"
"456","C1","Advanced",2932986690.07649,"Biopower"
"456","C1","Moderate",2932986690.07649,"Biopower"
"456","C1","Conservative",2932986690.07649,"Biopower"
"456","C2","Advanced",2809490048.24762,"Nuclear"
"456","C2","Moderate",3093016566.87811,"Nuclear"
"456","C2","Conservative",3402318223.56592,"Nuclear"
"456","C2","Advanced",2932986690.07649,"Biopower"
"456","C2","Moderate",2932986690.07649,"Biopower"
"456","C2","Conservative",2932986690.07649,"Biopower"
"456","C3","Advanced",1826679953.81536,"Nuclear"
"456","C3","Moderate",2011023802.36554,"Nuclear"
"456","C3","Conservative",2212126182.60209,"Nuclear"
"456","C3","Advanced",2932986690.07649,"Biopower"
"456","C3","Moderate",2932986690.07649,"Biopower"
"456","C3","Conservative",2932986690.07649,"Biopower"
"456","D","Advanced",2932986690.07649,"Biopower"
"456","D","Moderate",2932986690.07649,"Biopower"
"456","D","Conservative",2932986690.07649,"Biopower"
"457","A","Advanced",2932986690.07649,"Biopower"
"457","A","Moderate",2932986690.07649,"Biopower"
"457","A","Conservative",2932986690.07649,"Biopower"
"457","B1","Advanced",2932986690.07649,"Biopower"
"457","B1","Moderate",2932986690.07649,"Biopower"
"457","B1","Conservative",2932986690.07649,"Biopower"
"457","B2","Advanced",2932986690.07649,"Biopower"
"457","B2","Moderate",2932986690.07649,"Biopower"
"457","B2","Conservative",2932986690.07649,"Biopower"
"457","B3","Advanced",2932986690.07649,"Biopower"
"457","B3","Moderate",2932986690.07649,"Biopower"
"457","B3","Conservative",2932986690.07649,"Biopower"
"457","C1","Advanced",21576422502.6672,"Nuclear"
"457","C1","Moderate",23753859635.9639,"Nuclear"
"457","C1","Conservative",26129245599.5603,"Nuclear"
"457","C1","Advanced",2932986690.07649,"Biopower"
"457","C1","Moderate",2932986690.07649,"Biopower"
"457","C1","Conservative",2932986690.07649,"Biopower"
"457","C2","Advanced",2809490048.24762,"Nuclear"
"457","C2","Moderate",3093016566.87811,"Nuclear"
"457","C2","Conservative",3402318223.56592,"Nuclear"
"457","C2","Advanced",2932986690.07649,"Biopower"
"457","C2","Moderate",2932986690.07649,"Biopower"
"457","C2","Conservative",2932986690.07649,"Biopower"
"457","C3","Advanced",1826679953.81536,"Nuclear"
"457","C3","Moderate",2011023802.36554,"Nuclear"
"457","C3","Conservative",2212126182.60209,"Nuclear"
"457","C3","Advanced",2932986690.07649,"Biopower"
"457","C3","Moderate",2932986690.07649,"Biopower"
"457","C3","Conservative",2932986690.07649,"Biopower"
"457","D","Advanced",2932986690.07649,"Biopower"
"457","D","Moderate",2932986690.07649,"Biopower"
"457","D","Conservative",2932986690.07649,"Biopower"
"458","A","Advanced",2932986690.07649,"Biopower"
"458","A","Moderate",2932986690.07649,"Biopower"
"458","A","Conservative",2932986690.07649,"Biopower"
"458","B1","Advanced",2932986690.07649,"Biopower"
"458","B1","Moderate",2932986690.07649,"Biopower"
"458","B1","Conservative",2932986690.07649,"Biopower"
"458","B2","Advanced",2932986690.07649,"Biopower"
"458","B2","Moderate",2932986690.07649,"Biopower"
"458","B2","Conservative",2932986690.07649,"Biopower"
"458","B3","Advanced",2932986690.07649,"Biopower"
"458","B3","Moderate",2932986690.07649,"Biopower"
"458","B3","Conservative",2932986690.07649,"Biopower"
"458","C1","Advanced",21576422502.6672,"Nuclear"
"458","C1","Moderate",23753859635.9639,"Nuclear"
"458","C1","Conservative",26129245599.5603,"Nuclear"
"458","C1","Advanced",2932986690.07649,"Biopower"
"458","C1","Moderate",2932986690.07649,"Biopower"
"458","C1","Conservative",2932986690.07649,"Biopower"
"458","C2","Advanced",2809490048.24762,"Nuclear"
"458","C2","Moderate",3093016566.87811,"Nuclear"
"458","C2","Conservative",3402318223.56592,"Nuclear"
"458","C2","Advanced",2932986690.07649,"Biopower"
"458","C2","Moderate",2932986690.07649,"Biopower"
"458","C2","Conservative",2932986690.07649,"Biopower"
"458","C3","Advanced",1826679953.81536,"Nuclear"
"458","C3","Moderate",2011023802.36554,"Nuclear"
"458","C3","Conservative",2212126182.60209,"Nuclear"
"458","C3","Advanced",2932986690.07649,"Biopower"
"458","C3","Moderate",2932986690.07649,"Biopower"
"458","C3","Conservative",2932986690.07649,"Biopower"
"458","D","Advanced",2932986690.07649,"Biopower"
"458","D","Moderate",2932986690.07649,"Biopower"
"458","D","Conservative",2932986690.07649,"Biopower"
"459","A","Advanced",2932986690.07649,"Biopower"
"459","A","Moderate",2932986690.07649,"Biopower"
"459","A","Conservative",2932986690.07649,"Biopower"
"459","B1","Advanced",2932986690.07649,"Biopower"
"459","B1","Moderate",2932986690.07649,"Biopower"
"459","B1","Conservative",2932986690.07649,"Biopower"
"459","B2","Advanced",2932986690.07649,"Biopower"
"459","B2","Moderate",2932986690.07649,"Biopower"
"459","B2","Conservative",2932986690.07649,"Biopower"
"459","B3","Advanced",2932986690.07649,"Biopower"
"459","B3","Moderate",2932986690.07649,"Biopower"
"459","B3","Conservative",2932986690.07649,"Biopower"
"459","C1","Advanced",21576422502.6672,"Nuclear"
"459","C1","Moderate",23753859635.9639,"Nuclear"
"459","C1","Conservative",26129245599.5603,"Nuclear"
"459","C1","Advanced",2932986690.07649,"Biopower"
"459","C1","Moderate",2932986690.07649,"Biopower"
"459","C1","Conservative",2932986690.07649,"Biopower"
"459","C2","Advanced",2809490048.24762,"Nuclear"
"459","C2","Moderate",3093016566.87811,"Nuclear"
"459","C2","Conservative",3402318223.56592,"Nuclear"
"459","C2","Advanced",2932986690.07649,"Biopower"
"459","C2","Moderate",2932986690.07649,"Biopower"
"459","C2","Conservative",2932986690.07649,"Biopower"
"459","C3","Advanced",1826679953.81536,"Nuclear"
"459","C3","Moderate",2011023802.36554,"Nuclear"
"459","C3","Conservative",2212126182.60209,"Nuclear"
"459","C3","Advanced",2932986690.07649,"Biopower"
"459","C3","Moderate",2932986690.07649,"Biopower"
"459","C3","Conservative",2932986690.07649,"Biopower"
"459","D","Advanced",2932986690.07649,"Biopower"
"459","D","Moderate",2932986690.07649,"Biopower"
"459","D","Conservative",2932986690.07649,"Biopower"
"46","A","Advanced",2932986690.07649,"Biopower"
"46","A","Moderate",2932986690.07649,"Biopower"
"46","A","Conservative",2932986690.07649,"Biopower"
"46","B1","Advanced",2932986690.07649,"Biopower"
"46","B1","Moderate",2932986690.07649,"Biopower"
"46","B1","Conservative",2932986690.07649,"Biopower"
"46","B2","Advanced",2932986690.07649,"Biopower"
"46","B2","Moderate",2932986690.07649,"Biopower"
"46","B2","Conservative",2932986690.07649,"Biopower"
"46","B3","Advanced",2932986690.07649,"Biopower"
"46","B3","Moderate",2932986690.07649,"Biopower"
"46","B3","Conservative",2932986690.07649,"Biopower"
"46","C1","Advanced",21576422502.6672,"Nuclear"
"46","C1","Moderate",23753859635.9639,"Nuclear"
"46","C1","Conservative",26129245599.5603,"Nuclear"
"46","C1","Advanced",2932986690.07649,"Biopower"
"46","C1","Moderate",2932986690.07649,"Biopower"
"46","C1","Conservative",2932986690.07649,"Biopower"
"46","C2","Advanced",2809490048.24762,"Nuclear"
"46","C2","Moderate",3093016566.87811,"Nuclear"
"46","C2","Conservative",3402318223.56592,"Nuclear"
"46","C2","Advanced",2932986690.07649,"Biopower"
"46","C2","Moderate",2932986690.07649,"Biopower"
"46","C2","Conservative",2932986690.07649,"Biopower"
"46","C3","Advanced",1826679953.81536,"Nuclear"
"46","C3","Moderate",2011023802.36554,"Nuclear"
"46","C3","Conservative",2212126182.60209,"Nuclear"
"46","C3","Advanced",2932986690.07649,"Biopower"
"46","C3","Moderate",2932986690.07649,"Biopower"
"46","C3","Conservative",2932986690.07649,"Biopower"
"46","D","Advanced",2932986690.07649,"Biopower"
"46","D","Moderate",2932986690.07649,"Biopower"
"46","D","Conservative",2932986690.07649,"Biopower"
"460","A","Advanced",2932986690.07649,"Biopower"
"460","A","Moderate",2932986690.07649,"Biopower"
"460","A","Conservative",2932986690.07649,"Biopower"
"460","B1","Advanced",2932986690.07649,"Biopower"
"460","B1","Moderate",2932986690.07649,"Biopower"
"460","B1","Conservative",2932986690.07649,"Biopower"
"460","B2","Advanced",2932986690.07649,"Biopower"
"460","B2","Moderate",2932986690.07649,"Biopower"
"460","B2","Conservative",2932986690.07649,"Biopower"
"460","B3","Advanced",2932986690.07649,"Biopower"
"460","B3","Moderate",2932986690.07649,"Biopower"
"460","B3","Conservative",2932986690.07649,"Biopower"
"460","C1","Advanced",21576422502.6672,"Nuclear"
"460","C1","Moderate",23753859635.9639,"Nuclear"
"460","C1","Conservative",26129245599.5603,"Nuclear"
"460","C1","Advanced",2932986690.07649,"Biopower"
"460","C1","Moderate",2932986690.07649,"Biopower"
"460","C1","Conservative",2932986690.07649,"Biopower"
"460","C2","Advanced",2809490048.24762,"Nuclear"
"460","C2","Moderate",3093016566.87811,"Nuclear"
"460","C2","Conservative",3402318223.56592,"Nuclear"
"460","C2","Advanced",2932986690.07649,"Biopower"
"460","C2","Moderate",2932986690.07649,"Biopower"
"460","C2","Conservative",2932986690.07649,"Biopower"
"460","C3","Advanced",1826679953.81536,"Nuclear"
"460","C3","Moderate",2011023802.36554,"Nuclear"
"460","C3","Conservative",2212126182.60209,"Nuclear"
"460","C3","Advanced",2932986690.07649,"Biopower"
"460","C3","Moderate",2932986690.07649,"Biopower"
"460","C3","Conservative",2932986690.07649,"Biopower"
"460","D","Advanced",2932986690.07649,"Biopower"
"460","D","Moderate",2932986690.07649,"Biopower"
"460","D","Conservative",2932986690.07649,"Biopower"
"461","A","Advanced",2932986690.07649,"Biopower"
"461","A","Moderate",2932986690.07649,"Biopower"
"461","A","Conservative",2932986690.07649,"Biopower"
"461","B1","Advanced",2932986690.07649,"Biopower"
"461","B1","Moderate",2932986690.07649,"Biopower"
"461","B1","Conservative",2932986690.07649,"Biopower"
"461","B2","Advanced",2932986690.07649,"Biopower"
"461","B2","Moderate",2932986690.07649,"Biopower"
"461","B2","Conservative",2932986690.07649,"Biopower"
"461","B3","Advanced",2932986690.07649,"Biopower"
"461","B3","Moderate",2932986690.07649,"Biopower"
"461","B3","Conservative",2932986690.07649,"Biopower"
"461","C1","Advanced",21576422502.6672,"Nuclear"
"461","C1","Moderate",23753859635.9639,"Nuclear"
"461","C1","Conservative",26129245599.5603,"Nuclear"
"461","C1","Advanced",2932986690.07649,"Biopower"
"461","C1","Moderate",2932986690.07649,"Biopower"
"461","C1","Conservative",2932986690.07649,"Biopower"
"461","C2","Advanced",2809490048.24762,"Nuclear"
"461","C2","Moderate",3093016566.87811,"Nuclear"
"461","C2","Conservative",3402318223.56592,"Nuclear"
"461","C2","Advanced",2932986690.07649,"Biopower"
"461","C2","Moderate",2932986690.07649,"Biopower"
"461","C2","Conservative",2932986690.07649,"Biopower"
"461","C3","Advanced",1826679953.81536,"Nuclear"
"461","C3","Moderate",2011023802.36554,"Nuclear"
"461","C3","Conservative",2212126182.60209,"Nuclear"
"461","C3","Advanced",2932986690.07649,"Biopower"
"461","C3","Moderate",2932986690.07649,"Biopower"
"461","C3","Conservative",2932986690.07649,"Biopower"
"461","D","Advanced",2932986690.07649,"Biopower"
"461","D","Moderate",2932986690.07649,"Biopower"
"461","D","Conservative",2932986690.07649,"Biopower"
"462","A","Advanced",2932986690.07649,"Biopower"
"462","A","Moderate",2932986690.07649,"Biopower"
"462","A","Conservative",2932986690.07649,"Biopower"
"462","B1","Advanced",2932986690.07649,"Biopower"
"462","B1","Moderate",2932986690.07649,"Biopower"
"462","B1","Conservative",2932986690.07649,"Biopower"
"462","B2","Advanced",2932986690.07649,"Biopower"
"462","B2","Moderate",2932986690.07649,"Biopower"
"462","B2","Conservative",2932986690.07649,"Biopower"
"462","B3","Advanced",2932986690.07649,"Biopower"
"462","B3","Moderate",2932986690.07649,"Biopower"
"462","B3","Conservative",2932986690.07649,"Biopower"
"462","C1","Advanced",21576422502.6672,"Nuclear"
"462","C1","Moderate",23753859635.9639,"Nuclear"
"462","C1","Conservative",26129245599.5603,"Nuclear"
"462","C1","Advanced",2932986690.07649,"Biopower"
"462","C1","Moderate",2932986690.07649,"Biopower"
"462","C1","Conservative",2932986690.07649,"Biopower"
"462","C2","Advanced",2809490048.24762,"Nuclear"
"462","C2","Moderate",3093016566.87811,"Nuclear"
"462","C2","Conservative",3402318223.56592,"Nuclear"
"462","C2","Advanced",2932986690.07649,"Biopower"
"462","C2","Moderate",2932986690.07649,"Biopower"
"462","C2","Conservative",2932986690.07649,"Biopower"
"462","C3","Advanced",1826679953.81536,"Nuclear"
"462","C3","Moderate",2011023802.36554,"Nuclear"
"462","C3","Conservative",2212126182.60209,"Nuclear"
"462","C3","Advanced",2932986690.07649,"Biopower"
"462","C3","Moderate",2932986690.07649,"Biopower"
"462","C3","Conservative",2932986690.07649,"Biopower"
"462","D","Advanced",2932986690.07649,"Biopower"
"462","D","Moderate",2932986690.07649,"Biopower"
"462","D","Conservative",2932986690.07649,"Biopower"
"463","A","Advanced",2932986690.07649,"Biopower"
"463","A","Moderate",2932986690.07649,"Biopower"
"463","A","Conservative",2932986690.07649,"Biopower"
"463","B1","Advanced",2932986690.07649,"Biopower"
"463","B1","Moderate",2932986690.07649,"Biopower"
"463","B1","Conservative",2932986690.07649,"Biopower"
"463","B2","Advanced",2932986690.07649,"Biopower"
"463","B2","Moderate",2932986690.07649,"Biopower"
"463","B2","Conservative",2932986690.07649,"Biopower"
"463","B3","Advanced",2932986690.07649,"Biopower"
"463","B3","Moderate",2932986690.07649,"Biopower"
"463","B3","Conservative",2932986690.07649,"Biopower"
"463","C1","Advanced",21576422502.6672,"Nuclear"
"463","C1","Moderate",23753859635.9639,"Nuclear"
"463","C1","Conservative",26129245599.5603,"Nuclear"
"463","C1","Advanced",2932986690.07649,"Biopower"
"463","C1","Moderate",2932986690.07649,"Biopower"
"463","C1","Conservative",2932986690.07649,"Biopower"
"463","C2","Advanced",2809490048.24762,"Nuclear"
"463","C2","Moderate",3093016566.87811,"Nuclear"
"463","C2","Conservative",3402318223.56592,"Nuclear"
"463","C2","Advanced",2932986690.07649,"Biopower"
"463","C2","Moderate",2932986690.07649,"Biopower"
"463","C2","Conservative",2932986690.07649,"Biopower"
"463","C3","Advanced",1826679953.81536,"Nuclear"
"463","C3","Moderate",2011023802.36554,"Nuclear"
"463","C3","Conservative",2212126182.60209,"Nuclear"
"463","C3","Advanced",2932986690.07649,"Biopower"
"463","C3","Moderate",2932986690.07649,"Biopower"
"463","C3","Conservative",2932986690.07649,"Biopower"
"463","D","Advanced",2932986690.07649,"Biopower"
"463","D","Moderate",2932986690.07649,"Biopower"
"463","D","Conservative",2932986690.07649,"Biopower"
"464","A","Advanced",2932986690.07649,"Biopower"
"464","A","Moderate",2932986690.07649,"Biopower"
"464","A","Conservative",2932986690.07649,"Biopower"
"464","B1","Advanced",2932986690.07649,"Biopower"
"464","B1","Moderate",2932986690.07649,"Biopower"
"464","B1","Conservative",2932986690.07649,"Biopower"
"464","B2","Advanced",2932986690.07649,"Biopower"
"464","B2","Moderate",2932986690.07649,"Biopower"
"464","B2","Conservative",2932986690.07649,"Biopower"
"464","B3","Advanced",2932986690.07649,"Biopower"
"464","B3","Moderate",2932986690.07649,"Biopower"
"464","B3","Conservative",2932986690.07649,"Biopower"
"464","C1","Advanced",21576422502.6672,"Nuclear"
"464","C1","Moderate",23753859635.9639,"Nuclear"
"464","C1","Conservative",26129245599.5603,"Nuclear"
"464","C1","Advanced",2932986690.07649,"Biopower"
"464","C1","Moderate",2932986690.07649,"Biopower"
"464","C1","Conservative",2932986690.07649,"Biopower"
"464","C2","Advanced",2809490048.24762,"Nuclear"
"464","C2","Moderate",3093016566.87811,"Nuclear"
"464","C2","Conservative",3402318223.56592,"Nuclear"
"464","C2","Advanced",2932986690.07649,"Biopower"
"464","C2","Moderate",2932986690.07649,"Biopower"
"464","C2","Conservative",2932986690.07649,"Biopower"
"464","C3","Advanced",1826679953.81536,"Nuclear"
"464","C3","Moderate",2011023802.36554,"Nuclear"
"464","C3","Conservative",2212126182.60209,"Nuclear"
"464","C3","Advanced",2932986690.07649,"Biopower"
"464","C3","Moderate",2932986690.07649,"Biopower"
"464","C3","Conservative",2932986690.07649,"Biopower"
"464","D","Advanced",2932986690.07649,"Biopower"
"464","D","Moderate",2932986690.07649,"Biopower"
"464","D","Conservative",2932986690.07649,"Biopower"
"465","A","Advanced",2932986690.07649,"Biopower"
"465","A","Moderate",2932986690.07649,"Biopower"
"465","A","Conservative",2932986690.07649,"Biopower"
"465","B1","Advanced",2932986690.07649,"Biopower"
"465","B1","Moderate",2932986690.07649,"Biopower"
"465","B1","Conservative",2932986690.07649,"Biopower"
"465","B2","Advanced",2932986690.07649,"Biopower"
"465","B2","Moderate",2932986690.07649,"Biopower"
"465","B2","Conservative",2932986690.07649,"Biopower"
"465","B3","Advanced",2932986690.07649,"Biopower"
"465","B3","Moderate",2932986690.07649,"Biopower"
"465","B3","Conservative",2932986690.07649,"Biopower"
"465","C1","Advanced",21576422502.6672,"Nuclear"
"465","C1","Moderate",23753859635.9639,"Nuclear"
"465","C1","Conservative",26129245599.5603,"Nuclear"
"465","C1","Advanced",2932986690.07649,"Biopower"
"465","C1","Moderate",2932986690.07649,"Biopower"
"465","C1","Conservative",2932986690.07649,"Biopower"
"465","C2","Advanced",2809490048.24762,"Nuclear"
"465","C2","Moderate",3093016566.87811,"Nuclear"
"465","C2","Conservative",3402318223.56592,"Nuclear"
"465","C2","Advanced",2932986690.07649,"Biopower"
"465","C2","Moderate",2932986690.07649,"Biopower"
"465","C2","Conservative",2932986690.07649,"Biopower"
"465","C3","Advanced",1826679953.81536,"Nuclear"
"465","C3","Moderate",2011023802.36554,"Nuclear"
"465","C3","Conservative",2212126182.60209,"Nuclear"
"465","C3","Advanced",2932986690.07649,"Biopower"
"465","C3","Moderate",2932986690.07649,"Biopower"
"465","C3","Conservative",2932986690.07649,"Biopower"
"465","D","Advanced",2932986690.07649,"Biopower"
"465","D","Moderate",2932986690.07649,"Biopower"
"465","D","Conservative",2932986690.07649,"Biopower"
"466","A","Advanced",2932986690.07649,"Biopower"
"466","A","Moderate",2932986690.07649,"Biopower"
"466","A","Conservative",2932986690.07649,"Biopower"
"466","B1","Advanced",2932986690.07649,"Biopower"
"466","B1","Moderate",2932986690.07649,"Biopower"
"466","B1","Conservative",2932986690.07649,"Biopower"
"466","B2","Advanced",2932986690.07649,"Biopower"
"466","B2","Moderate",2932986690.07649,"Biopower"
"466","B2","Conservative",2932986690.07649,"Biopower"
"466","B3","Advanced",2932986690.07649,"Biopower"
"466","B3","Moderate",2932986690.07649,"Biopower"
"466","B3","Conservative",2932986690.07649,"Biopower"
"466","C1","Advanced",21576422502.6672,"Nuclear"
"466","C1","Moderate",23753859635.9639,"Nuclear"
"466","C1","Conservative",26129245599.5603,"Nuclear"
"466","C1","Advanced",2932986690.07649,"Biopower"
"466","C1","Moderate",2932986690.07649,"Biopower"
"466","C1","Conservative",2932986690.07649,"Biopower"
"466","C2","Advanced",2809490048.24762,"Nuclear"
"466","C2","Moderate",3093016566.87811,"Nuclear"
"466","C2","Conservative",3402318223.56592,"Nuclear"
"466","C2","Advanced",2932986690.07649,"Biopower"
"466","C2","Moderate",2932986690.07649,"Biopower"
"466","C2","Conservative",2932986690.07649,"Biopower"
"466","C3","Advanced",1826679953.81536,"Nuclear"
"466","C3","Moderate",2011023802.36554,"Nuclear"
"466","C3","Conservative",2212126182.60209,"Nuclear"
"466","C3","Advanced",2932986690.07649,"Biopower"
"466","C3","Moderate",2932986690.07649,"Biopower"
"466","C3","Conservative",2932986690.07649,"Biopower"
"466","D","Advanced",2932986690.07649,"Biopower"
"466","D","Moderate",2932986690.07649,"Biopower"
"466","D","Conservative",2932986690.07649,"Biopower"
"467","A","Advanced",2932986690.07649,"Biopower"
"467","A","Moderate",2932986690.07649,"Biopower"
"467","A","Conservative",2932986690.07649,"Biopower"
"467","B1","Advanced",2932986690.07649,"Biopower"
"467","B1","Moderate",2932986690.07649,"Biopower"
"467","B1","Conservative",2932986690.07649,"Biopower"
"467","B2","Advanced",2932986690.07649,"Biopower"
"467","B2","Moderate",2932986690.07649,"Biopower"
