"Simulation","Pathway","NPV"
"913","B1",4551394036.18144
"913","B2",10106201578.2768
"913","B3",3906852272.28976
"913","C1",5166588706.17806
"913","C2",5802723817.34938
"913","C3",2761339000.12894
"913","D",2123617447.37739
"914","A",392856934859.208
"914","B1",4152897256.22391
"914","B2",9161676008.7424
"914","B3",3495906527.02953
"914","C1",4769063493.34294
"914","C2",5262538375.97939
"914","C3",2436240290.62028
"914","D",1838104766.14241
"915","A",406911774078.048
"915","B1",4625533951.96193
"915","B2",10180891319.2433
"915","B3",3890792710.40666
"915","C1",5052128762.69862
"915","C2",5862672553.24427
"915","C3",2719608729.48117
"915","D",2046340462.49789
"916","A",400520270630.532
"916","B1",4811189419.65514
"916","B2",10500604590.391
"916","B3",4089709684.80634
"916","C1",5072138534.54656
"916","C2",6059999702.99992
"916","C3",2940383156.15407
"916","D",1991542029.44
"917","A",397002741863.19
"917","B1",4282236419.11728
"917","B2",9552925993.8805
"917","B3",3651444851.67239
"917","C1",4955463886.40395
"917","C2",5479963482.20693
"917","C3",2579108349.69754
"917","D",2052602607.21199
"918","A",400752276632.498
"918","B1",4444152385.62175
"918","B2",9788701408.2468
"918","B3",3781884519.55736
"918","C1",5030577225.7434
"918","C2",5663115488.96434
"918","C3",2677968039.15587
"918","D",1999876701.59833
"919","A",400490436436.626
"919","B1",4450983325.04718
"919","B2",10002274302.8384
"919","B3",3812973351.50825
"919","C1",5055089196.42903
"919","C2",5799984759.77537
"919","C3",2685316823.7265
"919","D",2035180747.96979
"92","A",390930021624.951
"92","B1",3925688829.07025
"92","B2",8765083554.9897
"92","B3",3411443232.49872
"92","C1",4830179310.6397
"92","C2",5066788039.61294
"92","C3",2414094236.8963
"92","D",1886273497.8609
"920","A",402025606174.65
"920","B1",4782163939.91389
"920","B2",10190931677.1816
"920","B3",4057965812.43749
"920","C1",5008573374.23394
"920","C2",6059094389.79821
"920","C3",2889284839.89066
"920","D",2037009470.38338
"921","A",394641727582.919
"921","B1",4463702478.66198
"921","B2",9745994243.84269
"921","B3",3814175031.02803
"921","C1",4893360782.24931
"921","C2",5634459764.7626
"921","C3",2724653563.34991
"921","D",1953555477.28167
"922","A",404329807695.707
"922","B1",4557103502.32201
"922","B2",10215381390.6962
"922","B3",3867607503.13929
"922","C1",5113498662.00585
"922","C2",5857971587.37739
"922","C3",2725499686.98533
"922","D",2081389231.05551
"923","A",390462671978.815
"923","B1",4344190323.77684
"923","B2",9901332757.62511
"923","B3",3731431044.18477
"923","C1",4811087169.96514
"923","C2",5578923477.17515
"923","C3",2623560091.5194
"923","D",1910002603.20782
"924","A",405712808762.472
"924","B1",4743221197.32364
"924","B2",10190353697.3927
"924","B3",4022092210.46751
"924","C1",5263351561.09734
"924","C2",6021739238.74317
"924","C3",2888606394.8116
"924","D",2148003671.16034
"925","A",402491071389.268
"925","B1",4481241205.7974
"925","B2",9924019950.13101
"925","B3",3842184980.54713
"925","C1",5034910300.4275
"925","C2",5763372245.47958
"925","C3",2705477513.09955
"925","D",2068393367.03949
"926","A",404242614907.356
"926","B1",4704586687.25814
"926","B2",10635456865.1881
"926","B3",4009736739.55856
"926","C1",5202172419.74098
"926","C2",6094886828.20641
"926","C3",2786052852.54805
"926","D",2169029835.23029
"927","A",415222803628.616
"927","B1",4486508200.74287
"927","B2",9932756779.43978
"927","B3",3879661538.54303
"927","C1",5430289194.27951
"927","C2",5854230904.2242
"927","C3",2716477260.28873
"927","D",2217130951.27003
"928","A",403339592156.743
"928","B1",4522206938.03977
"928","B2",10080410707.4632
"928","B3",3819842087.50215
"928","C1",5051768045.64966
"928","C2",5726621094.49096
"928","C3",2683801348.78611
"928","D",2035977320.46809
"929","A",394608878986.169
"929","B1",4457844580.70823
"929","B2",9839049637.68282
"929","B3",3779956366.35499
"929","C1",4864596018.24155
"929","C2",5695968363.83047
"929","C3",2678070385.9568
"929","D",1942188794.64591
"93","A",404258427046.912
"93","B1",4803162500.49416
"93","B2",10433676479.5487
"93","B3",4054877447.42888
"93","C1",5057303869.16561
"93","C2",6026468332.74001
"93","C3",2898044957.12781
"93","D",2083471744.95795
"930","A",408590903932.482
"930","B1",4565254107.46852
"930","B2",10166536824.0297
"930","B3",3899788337.87196
"930","C1",5254714682.47568
"930","C2",5888139765.74455
"930","C3",2736347979.02566
"930","D",2150876979.23055
"931","A",401215629152.671
"931","B1",4424344037.99979
"931","B2",10028976261.476
"931","B3",3743061581.44463
"931","C1",5061037659.18461
"931","C2",5743198161.92675
"931","C3",2624385555.27635
"931","D",2058436675.26018
"932","A",406680241952.625
"932","B1",4520685735.96611
"932","B2",10112661678.427
"932","B3",3832743019.45671
"932","C1",5181026600.63548
"932","C2",5801767917.98776
"932","C3",2687032384.13882
"932","D",2064881249.38853
"933","A",391157679980.067
"933","B1",4290536981.07879
"933","B2",9511487257.79943
"933","B3",3652367042.09677
"933","C1",4749771188.33329
"933","C2",5429565952.26629
"933","C3",2557546004.89297
"933","D",1783192316.42039
"934","A",392539602836.757
"934","B1",3926846339.24127
"934","B2",8774468406.02983
"934","B3",3340594808.85107
"934","C1",4872099771.18073
"934","C2",5088735583.52549
"934","C3",2302452179.88016
"934","D",1848089267.84499
"935","A",399134655826.488
"935","B1",4974349509.07073
"935","B2",10876152628.988
"935","B3",4249519641.49945
"935","C1",5030370958.28952
"935","C2",6273749412.89534
"935","C3",3072203057.79523
"935","D",2027040350.00717
"936","A",409255451012.564
"936","B1",4635902849.5589
"936","B2",10244717738.0532
"936","B3",3908367936.49476
"936","C1",5187002282.30582
"936","C2",5864275041.77923
"936","C3",2732414844.73709
"936","D",2150692811.44075
"937","A",401166016705.636
"937","B1",4843662059.22579
"937","B2",10804985927.0926
"937","B3",4087441438.27116
"937","C1",5040923107.4353
"937","C2",6184998100.43579
"937","C3",2894625902.69353
"937","D",2018562430.31087
"938","A",390678890162.04
"938","B1",4508655245.87797
"938","B2",10029110777.8609
"938","B3",3841174668.9164
"938","C1",4977074868.19846
"938","C2",5756519526.88559
"938","C3",2688847867.62303
"938","D",1981694280.93606
"939","A",392827261146.844
"939","B1",4380533790.23975
"939","B2",9650004838.67393
"939","B3",3717485177.30586
"939","C1",4901420708.55977
"939","C2",5588864383.20758
"939","C3",2628956831.77301
"939","D",1861227533.28116
"94","A",413763850902.214
"94","B1",4898156085.12134
"94","B2",10740612385.948
"94","B3",4177809053.15239
"94","C1",5430522883.95802
"94","C2",6203465229.99514
"94","C3",3008421774.01608
"94","D",2357828164.87994
"940","A",411112418790.956
"940","B1",4753694251.84462
"940","B2",10525877603.3134
"940","B3",4046198328.73272
"940","C1",5292482063.60583
"940","C2",6064133091.63901
"940","C3",2847983813.51034
"940","D",2199261425.55906
"941","A",401168953289.572
"941","B1",4343130492.41086
"941","B2",9565443622.33535
"941","B3",3725269759.02082
"941","C1",5042682438.35554
"941","C2",5572256408.73914
"941","C3",2653443068.3484
"941","D",1977278576.73338
"942","A",389051719029.584
"942","B1",4483849712.0511
"942","B2",10133254977.6955
"942","B3",3766953879.98339
"942","C1",4716555123.0267
"942","C2",5730710050.65165
"942","C3",2640394934.70166
"942","D",1795216414.3985
"943","A",391921983439.883
"943","B1",4401521542.34338
"943","B2",9854353089.35657
"943","B3",3714008288.31573
"943","C1",4769574976.01734
"943","C2",5557696545.42359
"943","C3",2597234329.39279
"943","D",1867058569.79369
"944","A",401503031158.047
"944","B1",4347008185.6054
"944","B2",9788344865.47381
"944","B3",3696748618.79405
"944","C1",4999596920.48301
"944","C2",5563835331.35611
"944","C3",2617573117.33658
"944","D",2010796491.18722
"945","A",398903292713.385
"945","B1",4813711913.43277
"945","B2",10546787988.2513
"945","B3",4044603498.76162
"945","C1",5050159635.55074
"945","C2",6129706446.56364
"945","C3",2878015976.57
"945","D",2074265869.90285
"946","A",402110170086.676
"946","B1",4284589591.28193
"946","B2",9451678167.74805
"946","B3",3696382407.18288
"946","C1",5139593209.45627
"946","C2",5574708887.35088
"946","C3",2599943833.92614
"946","D",2099329916.81876
"947","A",404023530524.668
"947","B1",4401617789.22033
"947","B2",9787209987.41876
"947","B3",3782266247.4397
"947","C1",5141210984.72223
"947","C2",5703641935.58662
"947","C3",2688069861.87419
"947","D",2092162242.38471
"948","A",396477010961.1
"948","B1",4827401669.84775
"948","B2",10648466969.6456
"948","B3",4098668151.29298
"948","C1",4858362417.47631
"948","C2",6096137276.14278
"948","C3",2918373464.90705
"948","D",1964270260.6722
"949","A",416837983359.547
"949","B1",4637717044.0975
"949","B2",10439470026.8373
"949","B3",3938799764.62049
"949","C1",5430060511.42799
"949","C2",6004137495.27921
"949","C3",2783237144.68877
"949","D",2313511449.86078
"95","A",408117210118.648
"95","B1",4627002302.48505
"95","B2",10302061123.3245
"95","B3",3927984346.79454
"95","C1",5244319138.36341
"95","C2",5946098866.87994
"95","C3",2758683626.77477
"95","D",2204745915.08471
"950","A",399033105156.385
"950","B1",4123837301.44756
"950","B2",9214788128.78723
"950","B3",3609696246.05948
"950","C1",4946667113.31717
"950","C2",5368187200.11045
"950","C3",2555101131.47947
"950","D",2040795024.95151
"951","A",408866465471.09
"951","B1",4747431573.57341
"951","B2",10342458336.3343
"951","B3",4107324667.60369
"951","C1",5276591297.31401
"951","C2",6092204090.93767
"951","C3",2941214801.16805
"951","D",2268158554.02665
"952","A",399440264017.156
"952","B1",4763118571.58653
"952","B2",10542704328.1227
"952","B3",4016707711.56108
"952","C1",5113871295.75096
"952","C2",6052647976.10384
"952","C3",2871850130.9194
"952","D",2093214021.2619
"953","A",409292932725.223
"953","B1",5077864793.3482
"953","B2",11562000877.7175
"953","B3",4237069100.34714
"953","C1",5321234795.85196
"953","C2",6482683304.60665
"953","C3",2986660280.26902
"953","D",2220800859.09107
"954","A",404965622670.126
"954","B1",5027790440.25768
"954","B2",10834411535.2303
"954","B3",4251054510.08623
"954","C1",5230575903.56549
"954","C2",6284997993.15723
"954","C3",3062245457.25262
"954","D",2145183104.10449
"955","A",400919338376.438
"955","B1",4623131302.51894
"955","B2",10117937369.2096
"955","B3",3918483252.97735
"955","C1",4991699725.7217
"955","C2",5885106803.70321
"955","C3",2798768054.13849
"955","D",2069404484.47872
"956","A",411926423943.971
"956","B1",5091828764.46509
"956","B2",11033853750.3405
"956","B3",4374355596.74087
"956","C1",5392353783.02251
"956","C2",6436617690.59
"956","C3",3128950961.79355
"956","D",2278991051.28536
"957","A",413290869894.927
"957","B1",4458947341.91173
"957","B2",10088335483.5075
"957","B3",3809555349.48051
"957","C1",5374044016.4018
"957","C2",5783625220.3811
"957","C3",2670448830.66025
"957","D",2192599260.44976
"958","A",394767665869.309
"958","B1",4194507147.85048
"958","B2",9346488910.08549
"958","B3",3547876788.4852
"958","C1",4888572305.23028
"958","C2",5348736814.63824
"958","C3",2492896454.91942
"958","D",1965410994.53033
"959","A",393231166698.606
"959","B1",4292394399.7961
"959","B2",9404326430.69876
"959","B3",3682741128.09795
"959","C1",4912002072.1747
"959","C2",5511281183.16247
"959","C3",2588900898.8661
"959","D",1920018722.20301
"96","A",391068492632.956
"96","B1",4087596651.95401
"96","B2",9081584082.53609
"96","B3",3489035772.66294
"96","C1",4781075706.07673
"96","C2",5291111562.84427
"96","C3",2444393331.25538
"96","D",1875919635.93401
"960","A",417425290662.067
"960","B1",4686295385.60082
"960","B2",10142311434.3589
"960","B3",4051554807.50366
"960","C1",5466641314.41122
"960","C2",6019522355.04752
"960","C3",2822811796.14154
"960","D",2323761322.65316
"961","A",399771987801.005
"961","B1",4985045990.05292
"961","B2",10818620238.2152
"961","B3",4215988261.52489
"961","C1",5060160004.25723
"961","C2",6266300674.70462
"961","C3",3023869065.00668
"961","D",2073697943.90327
"962","A",401386772516.364
"962","B1",4487356881.25601
"962","B2",9784307359.54985
"962","B3",3800051897.14934
"962","C1",5034780482.13825
"962","C2",5612061502.28048
"962","C3",2707630986.57012
"962","D",2012169502.78911
"963","A",399893877040.178
"963","B1",4276495981.52204
"963","B2",9750365395.36698
"963","B3",3639427543.86082
"963","C1",5000350481.79498
"963","C2",5561613700.31746
"963","C3",2527369526.65952
"963","D",1977488882.2579
"964","A",401008235593.281
"964","B1",4473719123.87849
"964","B2",10225480171.8748
"964","B3",3797158717.32457
"964","C1",4961724568.28622
"964","C2",5740411983.7493
"964","C3",2670824447.18024
"964","D",1956640536.65037
"965","A",410498861741.791
"965","B1",4556633822.73815
"965","B2",9982502918.57915
"965","B3",3845706274.79191
"965","C1",5287638271.89431
"965","C2",5839038152.16147
"965","C3",2730710680.3296
"965","D",2187723393.37191
"966","A",399870212089.956
"966","B1",4469741557.3673
"966","B2",9689586086.39412
"966","B3",3829399309.71674
"966","C1",5160175668.0653
"966","C2",5711446961.88404
"966","C3",2729455063.11093
"966","D",2093136539.72849
"967","A",412410775406.542
"967","B1",4581931448.86472
"967","B2",10121882693.7603
"967","B3",3935528185.03038
"967","C1",5309545603.06736
"967","C2",5908328805.47485
"967","C3",2743127882.03594
"967","D",2253345722.01872
"968","A",417019894885.001
"968","B1",4792871253.45616
"968","B2",10468834472.562
"968","B3",4075197328.25276
"968","C1",5402680292.58925
"968","C2",6099007879.5872
"968","C3",2870899143.06813
"968","D",2272146090.06456
"969","A",397679912680.115
"969","B1",4662681279.7987
"969","B2",10568030894.866
"969","B3",3873028247.71641
"969","C1",4868406846.09243
"969","C2",5907942032.69219
"969","C3",2710289802.8732
"969","D",1914839833.90203
"97","A",400813128576.524
"97","B1",5005686738.34464
"97","B2",10979611615.7076
"97","B3",4222434280.76127
"97","C1",5126718821.06374
"97","C2",6306619116.965
"97","C3",2989045816.37439
"97","D",2077527709.76719
"970","A",398306125237.194
"970","B1",4665297753.22835
"970","B2",10384683303.4994
"970","B3",3911018924.62709
"970","C1",4964884635.09469
"970","C2",5917067288.21033
"970","C3",2739142662.47156
"970","D",1956960291.53878
"971","A",409122172736.333
"971","B1",4600194686.448
"971","B2",10115807261.144
"971","B3",3982079164.98485
"971","C1",5251469526.78464
"971","C2",5912788539.62536
"971","C3",2802517672.62736
"971","D",2190490470.49639
"972","A",396634949121.456
"972","B1",4645682699.46504
"972","B2",10362816968.8168
"972","B3",3897918201.03015
"972","C1",4975922272.57828
"972","C2",5916183724.03617
"972","C3",2730911948.80775
"972","D",1961482282.6181
"973","A",396000561834.626
"973","B1",4463332407.93675
"973","B2",10107471547.3227
"973","B3",3781969794.96512
"973","C1",4886504876.71486
"973","C2",5731507419.09335
"973","C3",2651778555.551
"973","D",1961834360.78508
"974","A",393573230804.864
"974","B1",4556886141.84777
"974","B2",10223480737.6747
"974","B3",3840508369.48117
"974","C1",4797615104.54232
"974","C2",5787748662.70262
"974","C3",2692468857.97265
"974","D",1869866189.56395
"975","A",407531428702.052
"975","B1",4229713571.47527
"975","B2",9334168896.19847
"975","B3",3649573485.22181
"975","C1",5201253938.94971
"975","C2",5470948639.95533
"975","C3",2542103794.9981
"975","D",2188464178.68991
"157","A",406550733125.284
"157","B1",4821995403.99367
"157","B2",10580241232.8813
"157","B3",4150291784.90321
"157","C1",5268990969.84204
"157","C2",6134465619.83772
"157","C3",3000109567.56113
"157","D",2187916291.74086
"158","A",414283402881.903
"158","B1",4820202102.63304
"158","B2",10719445174.7853
"158","B3",4101669619.33319
"158","C1",5373165347.00844
"158","C2",6158859391.11804
"158","C3",2850375700.93383
"158","D",2261587602.25492
"159","A",400254192223.991
"159","B1",4296153230.81244
"159","B2",9381525612.45473
"159","B3",3646415910.28006
"159","C1",4952168368.27268
"159","C2",5473116045.85591
"159","C3",2568930213.09335
"159","D",1990179252.74576
"16","A",414737163935.88
"16","B1",5364396679.08966
"16","B2",11910053281.6842
"16","B3",4556208346.91068
"16","C1",5401954374.7203
"16","C2",6785711624.02975
"16","C3",3199368597.6169
"16","D",2292424312.87713
"160","A",411769219498.865
"160","B1",4669526009.37897
"160","B2",10290685655.1077
"160","B3",3980403145.88177
"160","C1",5473265273.27488
"160","C2",6055252383.52477
"160","C3",2837221375.97783
"160","D",2269706843.34739
"161","A",414343318477.179
"161","B1",4265183096.69772
"161","B2",9522972405.51991
"161","B3",3679933585.48384
"161","C1",5387602842.97651
"161","C2",5554378399.34949
"161","C3",2580340934.49458
"161","D",2239151936.56363
"162","A",403761310037.249
"162","B1",4708676126.30023
"162","B2",10506186111.4878
"162","B3",3988151433.55357
"162","C1",5061581700.38396
"162","C2",6040796602.70416
"162","C3",2800977371.98141
"162","D",2075202452.48354
"163","A",400715464332.093
"163","B1",4791955990.37037
"163","B2",10386277770.7404
"163","B3",4082236915.14069
"163","C1",5073301676.51626
"163","C2",6026295804.76334
"163","C3",2935195374.52809
"163","D",2089969287.63647
"164","A",396180276437.42
"164","B1",4656513576.61132
"164","B2",10067404335.7218
"164","B3",3952347811.87648
"164","C1",4998414869.63901
"164","C2",5885253470.82431
"164","C3",2827141312.59424
"164","D",2043603312.88641
"165","A",397255806356.974
"165","B1",4055343388.7827
"165","B2",9191507354.74878
"165","B3",3490405368.43378
"165","C1",4874918921.96136
"165","C2",5298771528.73743
"165","C3",2419862442.52046
"165","D",1945697504.87214
"166","A",397043454328.533
"166","B1",4499210216.18624
"166","B2",9806674749.50812
"166","B3",3824612213.80561
"166","C1",4941908068.34331
"166","C2",5718901139.74819
"166","C3",2726185888.58625
"166","D",1951472672.07957
"167","A",394997463383.505
"167","B1",4215034177.62542
"167","B2",9283384685.7714
"167","B3",3596194114.44969
"167","C1",4977421023.99581
"167","C2",5403767962.04372
"167","C3",2485172246.50989
"167","D",1890036248.64262
"168","A",398429797495.658
"168","B1",4436790201.79375
"168","B2",9719981030.10614
"168","B3",3766372726.37652
"168","C1",4969595104.78501
"168","C2",5660883108.19945
"168","C3",2690447760.70987
"168","D",2013326333.28617
"169","A",406119948547.576
"169","B1",4671972023.59967
"169","B2",10504247161.0229
"169","B3",3943301989.23304
"169","C1",5138095804.98955
"169","C2",5998967993.43667
"169","C3",2760629217.4976
"169","D",2065732389.93566
"17","A",394287836979.866
"17","B1",4429853506.69962
"17","B2",9898510842.55622
"17","B3",3823642214.53985
"17","C1",4916829442.16881
"17","C2",5695342391.78396
"17","C3",2702326171.52701
"17","D",1988255933.89289
"170","A",390732006275.456
"170","B1",4036537676.03549
"170","B2",9066916358.62348
"170","B3",3431153393.50063
"170","C1",4739729071.40537
"170","C2",5187024379.72821
"170","C3",2384265313.1568
"170","D",1843426617.5607
"171","A",406574400188.805
"171","B1",4795702185.30454
"171","B2",10589619135.6188
"171","B3",4086261916.73021
"171","C1",5204179795.3692
"171","C2",6124447238.84039
"171","C3",2869005106.90398
"171","D",2125370003.56125
"172","A",398269627544.584
"172","B1",4191562988.01757
"172","B2",9285807300.76104
"172","B3",3585348277.30758
"172","C1",5009934217.50049
"172","C2",5432584369.98295
"172","C3",2531963852.32997
"172","D",1959022043.7246
"173","A",394003992204.01
"173","B1",4606144010.13362
"173","B2",10262766865.8644
"173","B3",3931406362.83266
"173","C1",4859713823.81535
"173","C2",5877390069.98256
"173","C3",2737880728.76886
"173","D",1966008909.69986
"174","A",400136476449.238
"174","B1",4667103178.5979
"174","B2",10420677969.7123
"174","B3",3937784521.22807
"174","C1",5030032604.29947
"174","C2",5935512346.81094
"174","C3",2795230168.32133
"174","D",2028762252.03706
"175","A",405033569927.605
"175","B1",4432411381.51174
"175","B2",9740415874.51033
"175","B3",3780772859.24962
"175","C1",5128677223.16218
"175","C2",5651747253.42285
"175","C3",2658856724.59259
"175","D",2127058436.8122
"176","A",410287710787.372
"176","B1",4678490829.56035
"176","B2",10110839284.62
"176","B3",3996239877.08617
"176","C1",5338656381.07219
"176","C2",5953418788.15266
"176","C3",2846962848.86206
"176","D",2247894850.8282
"177","A",399276968950.675
"177","B1",4674776539.20887
"177","B2",10486860642.6451
"177","B3",3933953620.78975
"177","C1",5091426435.77164
"177","C2",5986234903.82379
"177","C3",2824076610.7409
"177","D",2007699178.0902
"178","A",402725018864.294
"178","B1",4735555706.89631
"178","B2",10315673702.6774
"178","B3",4029007732.42923
"178","C1",5083765909.1052
"178","C2",6044140501.59494
"178","C3",2842304066.31239
"178","D",2085683552.89067
"179","A",404508804675.198
"179","B1",4463412766.23339
"179","B2",9868998517.9638
"179","B3",3869585387.17811
"179","C1",5127418670.57677
"179","C2",5794137674.47377
"179","C3",2694756089.36685
"179","D",2083979955.24503
"976","A",405116386545.098
"976","B1",4566497304.47875
"976","B2",10248428826.5418
"976","B3",3904076360.27625
"976","C1",5083304291.61841
"976","C2",5834100468.31716
"976","C3",2714732113.06773
"976","D",2021942995.3299
"977","A",396508009911.071
"977","B1",4692295492.74807
"977","B2",10233787206.2603
"977","B3",3976379380.10532
"977","C1",4999637832.47954
"977","C2",5985019144.00306
"977","C3",2840822429.60518
"977","D",2016041292.27215
"978","A",397132334585.321
"978","B1",4216566055.27221
"978","B2",9643034741.57392
"978","B3",3594324559.03254
"978","C1",5000290738.52737
"978","C2",5545842181.96213
"978","C3",2511268196.7547
"978","D",1957269604.18033
"979","A",395474406328.299
"979","B1",4678202162.94389
"979","B2",10473830069.1368
"979","B3",3945321868.88105
"979","C1",4926899782.89717
"979","C2",5936787224.70551
"979","C3",2848950686.23296
"979","D",1944567000.49155
"98","A",402708530232.403
"98","B1",5019778552.30164
"98","B2",11033899710.3855
"98","B3",4274394940.45946
"98","C1",5152759648.93909
"98","C2",6378556893.75661
"98","C3",3035414487.63087
"98","D",2070762945.43019
"980","A",407093693214.073
"980","B1",4986638538.44041
"980","B2",10812237978.7382
"980","B3",4233739518.89397
"980","C1",5287868864.4265
"980","C2",6292661380.41104
"980","C3",2995029025.54289
"980","D",2155298269.55945
"981","A",398086511553.329
"981","B1",4291035882.67157
"981","B2",9813833416.34325
"981","B3",3635705526.72251
"981","C1",4977185944.88356
"981","C2",5603313164.0244
"981","C3",2518889772.47474
"981","D",1997737250.47465
"982","A",398559784913.135
"982","B1",4684516457.45038
"982","B2",10333397758.2523
"982","B3",4008351399.72426
"982","C1",5053181298.46491
"982","C2",6013097012.70481
"982","C3",2813314310.97987
"982","D",2014317004.60002
"983","A",401317556821.597
"983","B1",4741482223.42386
"983","B2",10341092209.5615
"983","B3",4001044078.76009
"983","C1",5061161880.81387
"983","C2",5988737033.07531
"983","C3",2863363196.54854
"983","D",2067955213.0455
"984","A",407950902435.482
"984","B1",4524413115.87306
"984","B2",9937964267.79642
"984","B3",3878454292.7626
"984","C1",5236835025.67861
"984","C2",5766600080.54308
"984","C3",2794384341.328
"984","D",2140645236.8908
"985","A",404372673042.789
"985","B1",4850973605.74707
"985","B2",10726240218.4673
"985","B3",4132401948.31361
"985","C1",5119579348.04217
"985","C2",6217615783.95453
"985","C3",2893564735.99378
"985","D",2081926435.68178
"986","A",404578677035.929
"986","B1",4244358774.38906
"986","B2",9508864553.74754
"986","B3",3588795144.98711
"986","C1",5095577946.46329
"986","C2",5528108617.85778
"986","C3",2496571813.25709
"986","D",2047976644.82508
"987","A",407600331981.032
"987","B1",4646947093.74552
"987","B2",10617668677.0122
"987","B3",3961937227.17737
"987","C1",5147446714.88601
"987","C2",5950227491.65373
"987","C3",2802966142.87986
"987","D",2117456025.77261
"988","A",404819818164.994
"988","B1",4613279610.36067
"988","B2",10128720362.8769
"988","B3",3938277397.26703
"988","C1",5207252844.92503
"988","C2",5883865115.98617
"988","C3",2801423368.18474
"988","D",2055560411.44828
"989","A",408522957840.388
"989","B1",4624632350.96175
"989","B2",10398032046.3652
"989","B3",3903992796.40756
"989","C1",5223312879.85435
"989","C2",5949067784.7687
"989","C3",2741746594.8495
"989","D",2135256231.08265
"99","A",402526774121.292
"99","B1",4677392151.69907
"99","B2",10272610537.795
"99","B3",3986217068.80976
"99","C1",5049021960.44599
"99","C2",5920001309.67175
"99","C3",2833403855.55752
"99","D",2017381188.16183
"990","A",404245641595.525
"990","B1",4704528716.63405
"990","B2",10381838302.372
"990","B3",4010080033.63228
"990","C1",5065363358.72124
"990","C2",5951261387.17353
"990","C3",2834292200.97692
"990","D",2093890516.82506
"991","A",414589589806.509
"991","B1",4885131101.8744
"991","B2",10881272962.2074
"991","B3",4142578757.94036
"991","C1",5412946358.03746
"991","C2",6258798020.97634
"991","C3",2931353691.74568
"991","D",2213025434.30324
"992","A",398562122955.828
"992","B1",4455097050.46614
"992","B2",9865009742.55911
"992","B3",3810773455.23042
"992","C1",4962950215.83612
"992","C2",5639073970.57699
"992","C3",2684529336.11186
"992","D",2005348021.78271
"993","A",397023882025.303
"993","B1",4631220504.95265
"993","B2",10265024178.2362
"993","B3",3898983393.83097
"993","C1",4957491517.33666
"993","C2",5865478191.08383
"993","C3",2793232511.21306
"993","D",1945451742.42145
"994","A",405026024932.397
"994","B1",4559001509.33756
"994","B2",9984853563.51887
"994","B3",3856830694.38908
"994","C1",5142422174.44151
"994","C2",5729246720.88039
"994","C3",2764568762.40737
"994","D",2128073327.67732
"995","A",398320762560.651
"995","B1",4454427123.90388
"995","B2",10230458382.9159
"995","B3",3743053783.48273
"995","C1",5043839407.47419
"995","C2",5753817052.99879
"995","C3",2637898575.05897
"995","D",2004733617.79713
"996","A",393816553914.303
"996","B1",4486411186.25721
"996","B2",10003289008.9738
"996","B3",3773055249.65386
"996","C1",4951659392.78632
"996","C2",5683464557.93597
"996","C3",2633815146.81666
"996","D",1953821983.83995
"997","A",401976228879.56
"997","B1",4515217060.62667
"997","B2",10144796310.3689
"997","B3",3847101938.90812
"997","C1",5116619159.4947
"997","C2",5789013077.5552
"997","C3",2713702496.65456
"997","D",2022370639.00978
"998","A",407029854212.308
"998","B1",4712816100.51164
"998","B2",10268227631.455
"998","B3",4013764089.24065
"998","C1",5164607106.52924
"998","C2",5971843749.71874
"998","C3",2857869950.17295
"998","D",2126977909.00012
"999","A",410878986067.685
"999","B1",4221699565.47781
"999","B2",9212767433.3469
"999","B3",3656398043.39672
"999","C1",5294899906.03801
"999","C2",5454539392.0369
"999","C3",2619572623.28942
"999","D",2175130540.67732
"18","A",398041910039.355
"18","B1",4911082658.3979
"18","B2",10946702466.0824
"18","B3",4156413467.62274
"18","C1",5087776381.66708
"18","C2",6164111917.27154
"18","C3",2989360883.33986
"18","D",2062357241.25489
"180","A",400320643802.017
"180","B1",4794821725.96848
"180","B2",10597043378.0543
"180","B3",4041648464.70047
"180","C1",5079206622.38578
"180","C2",6065487458.42423
"180","C3",2865942324.38436
"180","D",2075812178.83948
"181","A",402287763256.084
"181","B1",4508119711.71335
"181","B2",9950187126.62776
"181","B3",3844561247.425
"181","C1",5099377497.63735
"181","C2",5786045204.36593
"181","C3",2702506685.31617
"181","D",2043665011.69312
"182","A",406823340498.532
"182","B1",4852372227.77807
"182","B2",10705178327.7812
"182","B3",4092597674.9745
"182","C1",5211354578.11317
"182","C2",6163184932.23809
"182","C3",2857405599.27661
"182","D",2066603940.03971
"183","A",402555129612.802
"183","B1",4691537379.05377
"183","B2",10350773158.9049
"183","B3",3920288398.53641
"183","C1",5020142401.90621
"183","C2",5899498690.33615
"183","C3",2830208724.49961
"183","D",2036539084.92053
"184","A",417158745838.647
"184","B1",4773699625.2232
"184","B2",10689305737.6007
"184","B3",4106162717.18758
"184","C1",5407034879.48143
"184","C2",6172477978.11061
"184","C3",2884637360.58928
"184","D",2266803579.76803
"185","A",401702883831.66
"185","B1",4519125083.52305
"185","B2",10030017074.0196
"185","B3",3896177243.10437
"185","C1",5139723695.00077
"185","C2",5805597249.36787
"185","C3",2771428955.48024
"185","D",2079484422.69722
"186","A",412598238311.378
"186","B1",4615242352.24118
"186","B2",10268541795.5825
"186","B3",3951182130.25431
"186","C1",5328654361.38712
"186","C2",5950977620.27946
"186","C3",2801345851.26433
"186","D",2228583490.06866
"187","A",400352299229.574
"187","B1",3946805574.02612
"187","B2",9104077377.35522
"187","B3",3352644394.6995
