Year,Simulation,Pathway,total_NOx_USD,total_SO2_USD,total_PM2.5_USD,total_PM10_USD,total_CO_USD,total_VOC_USD,total_air_emission_USD
2034,67,C3,85837.11566809,152072.445766193,4222890.60192074,1529.67458171311,2029260.52542992,94298.0446634974,6585888.40803015
2035,67,C3,75465.2234987688,134968.381130591,3846026.12155806,1416.52678183178,1841179.66476997,85793.9352601639,5984849.85299938
2036,67,C3,70596.3213259711,136526.278087516,3466638.09205616,1232.70422609289,1661197.44446757,77412.683133734,5413603.52329704
2037,67,C3,60345.2164832417,123528.037382553,3102222.39129359,1191.9927977777,1487305.24301463,69318.0662228846,4843910.94719468
2038,67,C3,57083.7095197432,128969.185096713,2954629.93818581,1116.04154265387,1414969.95026808,65992.4406958769,4622761.26530887
2039,67,C3,56634.3035047802,114273.338156119,2810003.85036186,1073.72857690908,1337904.76686491,62733.6003920488,4382623.58785663
2040,67,C3,56663.477605313,110816.860306245,2750339.17562089,949.53117709713,1304738.77700791,61295.915848722,4284803.73756618
2041,67,C3,37938.8170548463,96349.8182329854,1829232.66912084,761.815641837082,859286.266539422,40671.8184616364,2864241.20505157
2042,67,C3,38143.1088201194,93150.5756797206,1761306.93387023,670.97257913017,829600.593935134,39176.3341410939,2762048.51902543
2043,67,C3,35459.7482911384,93174.0058255851,1606124.00445318,611.453969050455,750810.14398305,35666.3940630819,2521845.75058509
2044,67,C3,32076.1163237811,95516.3900805947,1485891.42067577,572.190265989187,691510.277360384,32952.5634601582,2338518.95816667
2045,67,C3,29146.0096135867,82035.5633403284,1368744.4222366,524.668278499597,635233.37880694,30300.011736314,2145984.05401226
2030,68,C2,201761.605008547,278394.293820063,10250193.697734,2649.47008443439,4848324.13340042,227987.902893269,15809311.1029407
2031,68,C2,181187.884171903,234006.009001712,8655158.76017237,2300.71076318091,4108564.09205086,192572.549860713,13373790.0060207
2032,68,C2,155387.587749757,229560.800044712,7772992.39976918,2123.19137562199,3689430.71579822,173055.1268305,12022549.821568
2033,68,C2,138721.459580463,201810.121537065,6845075.0062434,1889.43512661072,3264126.4751477,152607.643280514,10604230.1409157
2034,68,C2,126979.246609935,191939.567077338,6159456.70462671,1776.29420377855,2939608.37004228,137447.607878826,9557207.79043886
2035,68,C2,110437.595213649,171913.090652497,5502017.13748763,1654.20600851715,2621799.77457313,122769.294679404,8530591.09861482
2036,68,C2,99674.4559805716,165341.091954365,4861239.7223175,1463.72601331843,2319586.80463868,108550.118610177,7555855.91951461
2037,68,C2,86490.2555173058,148937.086764926,4271704.27374705,1365.30812263073,2030811.10896621,95329.3153582933,6634637.34847642
2038,68,C2,76550.3074983394,146978.384707512,3800942.65509401,1223.00093211638,1811548.13638885,84855.2303096914,5922097.71493052
2039,68,C2,67522.9434503967,124940.099250083,3342581.58498295,1104.2117492724,1587309.88689945,74581.9029902346,5198040.62932239
2040,68,C2,61104.1049404084,116512.583078142,3025403.31595255,946.238685305861,1428644.88446935,67367.6637213985,4699978.79084716
2041,68,C2,51512.6345541798,109675.909084052,2470144.16957146,851.794488539419,1165668.6353476,55002.9110544415,3852856.05410028
2042,68,C2,47606.986674082,103783.160208954,2233127.32984072,763.13856299068,1051880.93755918,49719.5736804114,3486881.12652634
2043,68,C2,41977.432046436,99016.849115674,1886253.53588596,630.080484440825,884090.692098834,41917.3460305967,2953885.93566194
2044,68,C2,35407.1654415015,98996.4924757283,1656842.79600021,560.211516264472,770678.836640469,36735.2760494887,2599220.77812366
2045,68,C2,32274.2354233551,84696.2364385253,1487349.05995944,505.653227627085,690287.851032803,32924.3756453347,2328037.41172709
2030,69,C3,171514.603976208,245454.142934429,8703679.19263572,2529.41146836893,4143969.09316527,193691.730161339,13460838.1743413
2031,69,C3,115264.935859893,173393.970829721,5729377.48223075,1894.01718010421,2747471.31310531,127443.365742592,8894845.08494837
2032,69,C3,104644.67129154,177645.307254639,5178688.61055447,1806.80126870259,2479919.97085075,115345.297107673,8058050.65832778
2033,69,C3,91188.7759414408,155984.100712494,4652218.04758252,1615.43344184382,2235229.22176054,103769.241724965,7240004.82116379
2034,69,C3,86771.6882045293,149634.786474753,4248827.37090105,1521.42620472954,2043496.80699198,94881.8648043973,6625133.94358144
2035,69,C3,75705.5729738921,143008.13093523,3846520.41706049,1364.26479207909,1842996.18114113,85805.2649190561,5995399.83182189
2036,69,C3,66418.5752534047,132590.774858286,3425728.98918881,1205.48242072991,1642868.00702966,76501.4837634275,5345313.31251432
2037,69,C3,58980.4432789875,116660.55313335,3076323.95620981,1140.62750717413,1469004.89198275,68666.450934478,4790776.92304655
2038,69,C3,58227.7768740894,127953.575125598,3046983.40993794,1140.16707256537,1450371.56464048,67956.7559258591,4752633.24957654
2039,69,C3,58055.2362107611,117903.440311909,2862705.05949333,1030.1373678778,1359321.49255981,63850.5721513589,4462865.93809504
2040,69,C3,55336.2585893045,111484.841077261,2757008.1856328,955.834590005798,1308097.80272323,61471.8263782506,4294354.74899086
2041,69,C3,37595.8237372529,98085.3798868505,1785984.30406222,751.255026856176,842866.475871304,39782.6418080257,2805065.88039251
2042,69,C3,36415.4990883152,92751.9042667543,1753437.94007076,664.132698117402,825706.595690387,38990.7227084852,2747966.79452282
2043,69,C3,31982.0064038062,91103.4577779565,1613363.18569627,638.045889472709,753109.83508524,35817.1136901917,2526013.64454294
2044,69,C3,32139.4796243161,91660.7261247383,1478763.72930511,589.314115329838,689640.909882589,32796.4080253611,2325590.56707745
2045,69,C3,29617.0050438397,86104.5516626719,1409268.39621075,551.098079061475,654466.101155933,31216.4548520953,2211223.60700435
2046,61,B2,31728.5426875475,36381.3090026262,1548618.91548166,497.234537938986,726401.505565353,34318.4557401014,2377945.96301523
2047,61,B2,27665.7520841025,28775.6167892501,1243416.11317504,395.842873625688,582248.497750474,27502.7521413807,1910004.57481387
2048,61,B2,25067.5375958521,27086.2111116125,1120126.72839404,411.848368490777,520950.204182454,24749.5531314417,1718392.08278389
2049,61,B2,22253.8445923567,24744.823078646,1029395.15030837,290.994063361965,475817.703674055,22644.3250395862,1575146.84075638
2046,62,B1,26870.3604227984,31781.6869823114,1314757.41285228,522.786114907356,618322.611610592,29171.1118310307,2021425.96981392
2047,62,B1,23876.110734483,26424.4433982251,1133274.7020827,481.65361324122,532171.596694872,25125.8140067492,1741354.32053027
2048,62,B1,20037.285123121,24771.3068625245,988629.083356384,402.889900990551,459776.058865187,21834.6106965669,1515451.23480477
2049,62,B1,18269.8954406741,21502.5214103441,904436.848156903,326.384104297219,422980.448283073,19971.5264029996,1387487.62379829
2046,63,C3,23808.8510899577,28942.4259694242,1157850.69481513,515.633620058606,545037.672275618,25702.0990703923,1781857.37684058
2047,63,C3,21688.274811526,24283.2975002221,1017269.57966988,473.451351434574,476429.450337367,22545.9262543118,1562689.97992474
2048,63,C3,19117.713922285,23109.2972707542,902918.84435031,395.981483121402,419431.729135511,19941.2334219982,1384914.79958398
2049,63,C3,16257.0041387464,20010.2016237806,815538.43856476,325.966617989854,377788.266717553,17973.6180517647,1247893.49571459
2046,64,B3,24617.7123172645,30158.6211207584,1225158.75507622,536.450025083569,577322.462265286,27209.6351701139,1885003.63597473
2047,64,B3,22845.0205054374,25284.7320414551,1070189.59526682,478.881915926049,500608.149281877,23716.1735901142,1643122.55260163
2048,64,B3,19914.092764662,24047.4469614296,953471.496155992,410.572956930872,444469.229004611,21076.2269800058,1463389.06482363
2049,64,B3,16918.2996065483,20848.2408580889,858300.475479695,338.960318027241,398927.476969982,18937.1613534037,1314270.61458574
2046,66,C1,8881.78863478767,10309.1949831813,323643.878174272,130.891324488553,137321.621753094,6894.93105985154,487182.305929675
2047,66,C1,8673.27355320366,9745.6521625871,322414.638433975,128.533508987609,136893.773047158,6868.16433412828,484724.035040039
2048,66,C1,7825.01832672647,9482.78189731081,322415.838443088,129.042148076833,136984.380259265,6869.49044487577,483706.551519343
2049,66,C1,7605.02140123494,9237.57379829125,320653.110432346,129.420522005558,136311.668577268,6832.02017691469,480768.81490806
2046,67,C3,23982.6088362508,28674.2201608317,1166880.69051782,493.606827368619,548613.931477973,25884.3685916321,1794529.42641187
2047,67,C3,21877.7241650012,24623.186154184,1059615.00007818,446.49189600964,493965.934615998,23422.4925254218,1623950.82943479
2048,67,C3,18222.892346057,23120.1491242829,906195.643468396,382.058721945775,421206.701083355,20015.7324078661,1389143.1771519
2049,67,C3,16630.5621017234,21280.3834064977,810458.684379211,324.901969750042,377506.271327497,17878.9365569909,1244079.73974167
2046,68,C2,25691.1207825972,30024.1887926041,1244531.14865455,489.01246284575,584177.055072812,27600.0811812925,1912512.6069467
2047,68,C2,23143.6922711947,25554.3713641441,1111272.43562644,441.218756587799,516990.617345404,24550.833468521,1701953.16883229
2048,68,C2,18507.2076233338,23592.816152382,933867.210649153,363.50865201771,433593.083544675,20605.5710347508,1430529.39765631
2049,68,C2,17067.2904495868,21873.896406579,830708.259542857,308.773708180849,383952.925570339,18282.2452754854,1272193.39095303
2046,69,C3,24981.9513827697,28680.6865620004,1175173.78434476,504.506622509036,551749.291792574,26077.6152469663,1807167.83595158
2047,69,C3,22474.1516820485,23697.8860644226,978372.996536726,407.102198466917,457101.395196458,21639.2144690778,1503692.7461472
2048,69,C3,21200.1658721221,24412.9054986924,929689.086330138,424.842848495948,432152.6847517,20538.2939185392,1428417.97921969
2049,69,C3,18493.7001470247,19836.1222157364,827775.069613869,333.986268090763,382771.164694508,18222.2220847039,1267432.26502393
2050,61,B2,15172.320485746,15894.7621042724,705533.361185856,264.536447955221,330229.565367672,15479.3167504838,1082573.86234199
2050,62,B1,13024.7355269964,14851.6680766927,654924.15614816,288.189469544261,307633.083995034,14375.4213416493,1005097.25455808
2050,63,C3,12452.2447146475,13248.0364340381,596781.570286325,279.644701394269,280513.849863624,13097.6113052494,916372.957305279
2050,64,B3,13375.8737487245,13979.6022253268,629937.643827705,290.178236447064,296730.320717982,13837.7199677412,968151.338723927
2050,66,C1,5090.29482269307,5899.40048298966,232483.220052441,129.539729694859,100818.085316602,4889.49997597373,349310.040380395
2050,67,C3,12795.5335428211,13816.6777927242,593894.14727039,271.191379923154,278760.832337013,13009.4548970162,912547.837219887
2050,68,C2,12758.8379461015,14163.1380164668,612883.890792494,258.701075684212,286842.905630361,13413.6907165512,940321.164177659
2050,69,C3,13298.8391034805,13849.2346866382,612044.846945177,272.875266211827,286316.543090089,13415.1435632185,939197.482654815
2025,71,A,1509743.60181952,10824807.1704951,14053734.1759518,68100.3866212576,9076009.91877174,379829.873277217,35912225.1269366
2026,71,A,1588162.08145832,11792645.711712,14897604.9036609,70868.9656659857,9491193.398109,400683.808038075,38241158.8686442
2027,71,A,1657915.68315083,12365468.0599569,15856844.8398131,74223.8394675573,9960063.95533996,424467.424596184,40338983.8023245
2028,71,A,1743305.36237584,13110404.4588958,16827029.2344281,76899.9776864113,10415239.0780399,447699.868338794,42620577.9797649
2029,71,A,1804319.94812888,13937962.3931732,17930308.9376461,80014.0153032905,10926419.1111382,474112.142559012,45153136.5479486
2030,71,A,1916378.45811008,15063594.4062321,18978624.5924474,82880.2180516213,11402458.6822428,498969.79298206,47942906.150066
2031,71,A,1865530.62461772,15418026.5312161,19992671.8459754,85609.3999995849,11881425.2604333,523493.739393895,49766757.401636
2032,71,A,1888862.84588657,15453908.7434122,21033475.2984888,86976.5627143136,12367018.6197077,547716.295127125,51377958.3653367
2033,71,A,1916641.20727733,15630335.8922584,21986892.6855814,89729.9981003874,12799057.165097,570545.352115177,52993202.3004298
2034,71,A,1968307.54484761,16208501.7360047,22958611.008078,91758.4438468291,13249754.1178199,593444.108671183,55070376.9592683
2035,71,A,2005740.94242481,16485191.3277369,23887660.985336,94447.3953803817,13661890.6580698,615541.21259783,56750472.5215457
2036,71,A,2039356.90865156,16553240.3374442,24740776.9577029,95879.8269016923,14052589.9002061,635352.552075637,58117196.4829821
2037,71,A,2073171.53724056,16952154.1115987,25465922.0086752,98089.8021353524,14375993.2106727,652663.522179387,59617994.1925019
2038,71,A,2110052.71700019,17309644.8253398,26140035.1794328,99524.3987945637,14665758.7954209,668030.201903032,60993046.1178912
2039,71,A,2153343.39787997,17590047.317673,26736160.5130341,101111.04891697,14934023.7719253,682096.306722085,62196782.3561514
2040,71,A,2163635.91936876,17277314.6899886,27358050.4587956,102061.01732873,15213367.2161629,696291.039386939,62810720.3410315
2041,71,A,2225237.56660448,17543953.0643291,27759299.5714035,103602.74624846,15385848.1367343,705908.020535548,63723849.1058555
2042,71,A,2252375.15073541,17945883.5868833,28185786.9428795,104692.05137012,15579402.960144,715878.576355249,64784019.2683677
2043,71,A,2269347.87348255,18177190.9315066,28550535.5964255,105400.78701804,15734425.2289729,724265.737298467,65561166.154704
2044,71,A,2266405.17076076,17967464.2302656,28858393.0569551,106024.478750412,15876996.122143,731478.438493876,65806761.4973688
2045,71,A,2257731.69392378,18218630.6680576,29024771.5709703,106569.697353892,15944373.640692,735253.237444225,66287330.5084418
2046,71,A,2311507.86059968,18386278.8612246,29135172.2132925,107129.556221915,15990976.8629138,737885.689007582,66668951.04326
2047,71,A,2311075.95047964,18466757.8056105,29259360.5193916,107019.456165348,16054400.3911665,740731.808866606,66939345.9316802
2048,71,A,2304370.90824587,18305495.8554133,29400267.0334036,107606.914427352,16119116.9193971,744157.074768441,66981014.7056557
2049,71,A,2298810.00646481,18306635.9539801,29407568.6483924,107539.002642009,16114202.0464907,744192.343218289,66978948.0011883
2050,71,A,2305516.6567993,18172451.4252071,29370432.1778888,107425.566550148,16097315.3409077,743312.249563309,66796453.4169163
2025,72,B1,1136224.53031587,8750900.02578962,13094511.6693739,59685.0174274634,6885421.5465204,321261.952098653,30248004.7415259
2026,72,B1,907480.591565324,7043325.32712004,9934169.53618287,48588.9611975115,5327669.09329961,246066.786999748,23507300.2963651
2027,72,B1,881410.339057648,5444494.11981603,9506167.53689455,42315.839624058,5082689.60881984,235124.534402741,21192201.9786149
2028,72,B1,813637.664680291,5167669.28182615,9179448.91501245,40314.2341377054,4870441.698418,226342.032450873,20297853.8265255
2029,72,B1,754348.05935115,4478182.79193272,9002017.45337582,39412.3042689488,4290919.15971748,215958.820431448,18780838.5890776
2025,73,D,1481047.44815682,10490076.7822667,13810742.6395745,67134.5875732299,8939381.94162973,373580.573849103,35161963.9730501
2026,73,D,1349698.38049375,9723793.88194527,11657524.821528,61545.6468028326,7763303.37646733,320259.831815724,30876125.9390529
2027,73,D,1436646.29823935,10786172.7637658,12266554.2016958,64377.8617801667,8072719.62477004,335935.652169468,32962406.4024206
2028,73,D,1507954.30552611,11365092.8583902,13006340.960683,67331.1306701157,8454260.37010438,354725.147726156,34755704.7731
2029,73,D,1577442.68695086,12456753.4727152,13809773.3031081,70109.3365822973,8839303.00776066,374265.275104721,37127647.0822218
2030,73,D,1645255.97231541,13154898.008526,14551882.2959991,72291.8917136881,9186664.19788684,392164.339778359,39003156.7062194
2031,73,D,1403438.14370177,12002491.2932373,12038313.795331,64910.1762047577,7781246.07135523,328884.438305122,33619283.9181352
2032,73,D,1409030.87454104,11997332.963685,12686972.745813,66317.595413576,8137362.15756981,345257.050573157,34642273.3875956
2033,73,D,1294816.30705058,11011648.900368,11231766.8488147,62152.8725024105,7281450.65349956,308210.921249814,31190046.5034851
2034,73,D,1181239.3714302,10180396.3623816,9949245.30607109,57513.7400854238,6516416.28651879,274893.521347738,28159704.5878349
2035,73,D,1100828.38091371,9784641.10857806,8850115.73979721,54707.3272087719,5836527.47110062,246730.139548828,25873550.1671472
2036,73,D,986548.31434401,8795853.98904247,7752519.98167221,50483.599612238,5152068.08152105,218029.661001326,22955503.6271933
2037,73,D,892557.610533555,8112951.81813334,6783774.8766739,46623.229313279,4530814.04458373,192001.503044647,20558723.0822825
2038,73,D,834532.383345973,7716387.11375498,6036030.42883793,43277.7908153476,4029585.11190612,171631.404007561,18831444.2326679
2039,73,D,774922.881186013,7139722.43536062,5268599.98457493,39789.7591126864,3513587.15010927,150768.858335028,16887391.0686785
2040,73,D,685828.681034325,6499125.78229495,4650184.43641759,36118.0087836771,3088135.64781297,133467.774021553,15092860.3303651
2041,73,D,461006.6878406,4568674.77883498,2706886.06835177,24021.3910755324,1778313.06284362,78828.010213073,9617729.99915958
2042,73,D,402049.581815974,3993111.65371976,2379211.2519293,21159.2640540952,1533019.58196557,68877.008746015,8397428.3422307
2043,73,D,379021.775830842,3746223.63295827,2133911.45452528,19397.8409061442,1353149.75820746,61638.1968680397,7693342.65929603
2044,73,D,319439.541513014,3180552.44238863,1827466.21990707,16524.2117590696,1128494.34909543,52416.0357478259,6524892.80041104
2045,73,D,283629.123846441,2849504.30045775,1609675.43551509,14577.306423768,976582.893602886,45919.4266066504,5779888.48645258
2046,73,D,271523.248353459,2660803.19777568,1382451.93419503,12552.9756347763,814993.589336557,39202.4406306306,5181527.38592613
2047,73,D,214530.031120516,2161833.74513335,1184848.85246516,10177.9107299183,678844.969554989,33030.1855556696,4283265.69455961
2048,73,D,187530.725431472,1911822.92265895,1045829.95398063,8510.81087227226,577294.736797568,28652.9650666558,3759642.11480755
2049,73,D,161442.048450863,1727138.23131176,959755.675186283,7804.15339843748,515085.524740596,26158.9795732424,3397384.61266118
2050,73,D,132591.579481982,1500966.63914654,835257.427134196,6191.45487619537,427295.105749053,22225.6456870716,2924527.85207503
2025,74,C2,1138185.73306301,8656411.66241001,13117808.6216065,59597.6225449327,6896318.85788503,321801.531016363,30190124.0285259
2026,74,C2,1095025.26505396,8007700.97591159,12583585.3587506,56320.0299422812,6603869.207165,308614.096579716,28655114.9334032
2027,74,C2,1055726.58662373,6477361.07502395,12002141.9422952,48848.3266924355,6298634.6634917,294084.71795133,26176797.3120783
2028,74,C2,989022.906013469,6179234.69471734,11525188.2638883,46772.3533914125,6031974.89808773,282146.074484795,25054339.1905831
2029,74,C2,905276.445419262,5460435.58335701,11176094.6747305,45263.709412732,5295768.78427834,266540.333553123,23149379.5307509
2025,75,B3,1152891.93232781,8744982.09879039,13297714.1513898,60154.9606542544,6982550.3900454,326044.780000225,30564338.3132079
2026,75,B3,925391.356276757,6756149.09228936,10166106.0724037,49269.2611149729,5442888.98777894,251532.303531456,23591337.0733952
2027,75,B3,890234.233436223,5459469.77386381,9810978.16419261,43027.2237335252,5229635.89025892,242208.581003456,21675553.8664885
2028,75,B3,850710.957609407,5328607.42578408,9528868.83270217,41547.6004246628,5060572.01810068,235021.150770637,21045327.9853916
2029,75,B3,787077.948346646,4881648.96288453,9370445.42006626,40374.9267612613,4468802.36406873,224454.933712208,19772804.5558396
2025,76,C1,1204158.30074333,9204802.36200116,14395890.2491678,63543.4338663715,7501516.49629131,352055.893928434,32721966.7359984
2026,76,C1,1274510.80777211,9547450.066502,15238865.073531,63866.2015082839,7864475.56080345,371184.496547297,34360352.2066641
2027,76,C1,1318110.74926437,7955128.10075056,16133526.3992452,59319.6671267586,8255758.32221251,391132.157381459,34112975.3959808
2028,76,C1,1340901.79025935,8558335.7899126,17118308.5174172,60539.3637636167,8684931.64596031,413257.631162952,36176274.738476
2029,76,C1,1326822.21697815,7661615.23638566,18270436.9494926,62158.7751283257,8473946.4837061,430364.243130954,36225343.9048217
2025,77,C3,1131052.09290554,8683804.6465963,13300952.2938529,60229.6131175603,6981367.5756685,326162.792701091,30483569.0148419
2026,77,C3,914502.959612428,7030340.81850564,10190813.193782,49429.808278582,5453091.92651079,252257.808899508,23890436.515589
2027,77,C3,908066.944540273,5617884.598555,9793580.06464001,43101.0151453935,5220660.32493305,241906.782733987,21825199.7305477
2028,77,C3,849125.651945269,5280595.93030548,9540909.74040593,41577.8299102062,5060924.60837024,235202.093276314,21008335.8542134
2029,77,C3,800822.125143389,4818339.67274076,9402795.32603049,40492.7320996476,4477407.57348803,225242.901610484,19765100.3311128
2025,78,C1,1234956.59849858,9383085.83886573,14380548.1172799,63332.4354315925,7494225.72301273,351530.497496731,32907679.2105852
2026,78,C1,1276075.17695177,9363348.72127614,15227495.4937728,63659.202607047,7858801.00525942,370793.454409752,34160173.0542769
2027,78,C1,1345168.13717067,8210743.70639744,16124308.9587378,59205.9516432531,8254352.17038362,390826.203092408,34384605.1274252
2028,78,C1,1302357.29690057,8107527.23836025,17154723.2777889,60389.6156816343,8701262.2172437,413946.599801961,35740206.245777
2029,78,C1,1334455.65368589,7632035.85825365,18248588.451756,62157.1813404406,8464926.06519119,429924.521834956,36172087.7320621
2025,79,A,1499882.23560995,10785217.2502721,14078530.1694865,67989.9749140854,9083147.38488378,380266.938472054,35895033.9536385
2026,79,A,1576716.3072316,11495380.9545309,14928370.6835491,70873.9826350447,9508320.33279658,401425.619515956,37981087.8802592
2027,79,A,1683290.9801147,12377811.6679926,15796700.4388058,73824.3869230389,9939010.74210654,422791.624284083,40293429.8402267
2028,79,A,1722768.82195969,13162871.3766078,16869176.3117838,77160.8710294323,10434392.7873271,448664.201700754,42715034.3704085
2029,79,A,1840320.84516759,14104854.0586282,17905799.347833,80315.4101988515,10914548.8506353,473827.288537861,45319665.8010007
2030,79,A,1892645.41606684,15077380.3837391,18956590.6176829,82832.3612733785,11405933.8277757,498696.611410248,47914079.2179482
2031,79,A,1887974.08410395,15634913.6508398,20032935.714379,85480.9346218788,11900382.2677149,524367.718818684,50066054.3704783
2032,79,A,1895456.17917714,15346895.3928318,21037909.1128525,86840.755344819,12364713.4593644,547671.906490233,51279486.8060609
2033,79,A,1940935.81135645,15931374.858937,21968912.8982003,89977.396735245,12793949.139063,570426.046273095,53295576.1505651
2034,79,A,1965467.11121219,16015574.0577829,22954012.1685762,91748.0866832345,13242606.4334731,593302.177177706,54862710.0349053
2035,79,A,2034808.47130119,16824413.2434066,23866178.448211,94457.2526516613,13646899.9881097,614930.455410644,57081687.8590907
2036,79,A,2022791.27587569,16488683.7923867,24722443.562736,95732.9781947745,14050308.6254409,634997.675535446,58014957.9101695
2037,79,A,2084394.56719155,16690127.3471813,25444759.6587105,98237.2513145622,14367567.0029354,652226.498475773,59337312.325809
2038,79,A,2120540.83119569,17195066.2119564,26177491.4179028,99925.4225703608,14680213.0302462,669024.792469801,60942261.7063413
2039,79,A,2150878.81745534,17150492.3615497,26785259.5976318,101599.510080706,14955108.2803868,683436.796898206,61826775.3640025
2040,79,A,2173639.26957423,17531607.8735327,27300506.655861,102174.10005303,15192392.5437505,695200.967256699,62995521.4100282
2041,79,A,2202419.42238176,17534004.0244383,27781540.8891489,103599.05061239,15399256.9393911,706425.93034443,63727246.2563169
2042,79,A,2244293.78966348,17860370.2898687,28133477.9648156,104701.44283569,15556043.6488878,714760.509119027,64613647.6451903
2043,79,A,2268371.23400176,18083418.3065663,28512103.9461364,105654.890733784,15719724.9393401,723517.838123885,65412791.1549023
2044,79,A,2260768.97341939,17924279.1416114,28863149.8046027,105799.953634846,15882630.456331,731465.2619298,65768093.5915291
2045,79,A,2282469.03955844,18279069.3350502,29040289.7838486,106743.134457472,15951902.7335801,735764.058158262,66396238.0846531
2046,79,A,2304155.88450472,18259674.7982098,29130919.4645635,106921.460226714,15988991.2715591,737726.388417499,66528389.2674813
2047,79,A,2282611.67717951,18287315.0196375,29256570.2998428,107181.116660426,16049655.0119318,740707.978535847,66724041.103788
2048,79,A,2313295.536325,18339137.3524906,29441690.4849289,107731.779549636,16139507.1410662,745181.06128861,67086543.355649
2049,79,A,2282076.25359735,18187667.5470833,29445873.6760021,107897.239428157,16129629.3213823,745289.134532144,66898433.1720254
2050,79,A,2299319.34963586,18257680.9758025,29379202.7155741,107543.015649564,16099529.5997405,743570.973397582,66886846.6298001
2025,80,C3,1152891.93232781,8744982.09879039,13297714.1513898,60154.9606542544,6982550.3900454,326044.780000225,30564338.3132079
2026,80,C3,925391.356276757,6756149.09228936,10166106.0724037,49269.2611149729,5442888.98777894,251532.303531456,23591337.0733952
2027,80,C3,890234.233436223,5459469.77386381,9810978.16419261,43027.2237335252,5229635.89025892,242208.581003456,21675553.8664885
2028,80,C3,850710.957609407,5328607.42578408,9528868.83270217,41547.6004246628,5060572.01810068,235021.150770637,21045327.9853916
2029,80,C3,787077.948346646,4881648.96288453,9370445.42006626,40374.9267612613,4468802.36406873,224454.933712208,19772804.5558396
2030,72,B1,162781.330444185,236009.360093301,8225868.69378671,2445.84059417531,3922731.60600966,183058.619807275,12732895.4507353
2031,72,B1,114655.574441223,172815.784931904,5706787.19982419,1871.46503389981,2735477.18499886,126933.880885831,8858541.09011591
2032,72,B1,110148.073066399,182793.019922716,5437561.21685336,1824.83755315965,2600612.46477085,121107.083608745,8454046.69577523
2033,72,B1,100940.759762976,165926.089979426,5147694.00604234,1689.83774639028,2467133.91032151,114820.726317683,7998205.33017033
2034,72,B1,99169.4135223578,163371.399348414,4929864.21316282,1613.10104532308,2363158.14537371,110061.653430891,7667237.92588352
2035,72,B1,94228.0786964095,159449.671349673,4672046.46587665,1470.13245696122,2228971.57740827,104172.204904787,7260338.13069275
2036,72,B1,85848.8224687859,150993.858282201,4335280.23966487,1315.51488441999,2072740.66358641,96803.0614557242,6742982.16034242
2037,72,B1,78208.2763306626,136622.526328592,4034212.88177051,1295.15326684848,1923398.14104552,90061.2979036198,6263798.27664575
2038,72,B1,76852.5007903475,146195.193748669,3918218.52037862,1234.86329404187,1859654.65641153,87384.9421185501,6089540.67674176
2039,72,B1,74618.6297839143,132663.834606291,3605343.34477931,1114.17840328444,1706891.04132249,80354.3255462178,5600985.35444151
2040,72,B1,70131.4692595502,124636.356314933,3409478.0574647,1024.48028057054,1613478.18777607,75984.0209695256,5294732.57206535
2041,72,B1,47977.8055591911,106899.813157067,2212691.51324568,801.772741023467,1047301.22942471,49311.9253760179,3464984.05950368
2042,72,B1,45018.2873801455,101106.001085239,2154910.69101247,728.916793441224,1012717.24907275,47928.782557513,3362409.92790156
2043,72,B1,37274.5908838322,97041.4282502877,1913460.11148708,676.546475555335,894254.761686542,42497.7344142833,2985205.17319758
2044,72,B1,37154.52727301,97022.2888978366,1746263.23439914,605.565829775807,815371.917090775,38728.7268679228,2735146.26035846
2045,72,B1,32902.8082159181,90056.6002404876,1611569.52703197,561.679165752714,749459.500569409,35708.8628036479,2520258.97802718
2030,74,C2,205797.598807149,279365.755953811,10189602.2853255,2657.63419026936,4824430.59605447,226676.949968507,15728530.8202997
2031,74,C2,176739.332251136,239334.21610869,8677943.17550125,2356.79304244856,4116991.7282309,193085.245879926,13406450.4910143
2032,74,C2,156309.975360581,227771.505876206,7658601.34977885,2145.70102529571,3643546.91435971,170598.603825794,11858974.0502264
2033,74,C2,136540.809844082,203312.823889679,6864753.73816045,1914.22694748126,3272870.26706273,153083.32696394,10632475.1928684
2034,74,C2,123607.73909877,196231.364349779,6183011.6008152,1786.63892016286,2948141.78807133,137968.696806418,9590747.82806166
2035,74,C2,108597.254555639,176881.11344778,5509199.94278961,1593.68070105806,2620804.27063396,122831.747300345,8539908.0094284
2036,74,C2,93912.7875885437,161147.273266123,4854228.92265237,1430.8188019146,2315876.02231217,108419.220734126,7535015.04535525
2037,74,C2,85625.2625836187,143398.63683743,4247010.66219751,1358.57877002786,2026825.62115845,94876.5532714515,6599095.31481848
2038,74,C2,77247.5818483545,138857.462300588,3811408.78470034,1218.071944921,1809598.97099573,85036.9822050277,5923367.85399496
2039,74,C2,73706.5730335423,132243.063127636,3417398.36731977,1108.60893966779,1616505.76191165,76193.0750129607,5317155.44934522
2040,74,C2,59232.0479711868,120409.263777438,3059011.90992027,964.462010560455,1443095.01510498,68134.5276339944,4750847.22641843
2041,74,C2,49843.9353329098,112579.471038782,2458561.81586454,808.277232103733,1161873.51590673,54787.2183705364,3838454.2337456
2042,74,C2,45316.1954280165,104721.87059338,2217376.27803655,742.22744290687,1042525.14382549,49319.6713542407,3460001.38668058
